order_id,customer_id,order_date,order_status,quantity,selling_price,discount_pct,revenue
17719,8656,2025-03-23,Delivered,2,6249.25,0.15,12498.5
17720,8465,2025-12-27,Delivered,2,7382.75,0.1,14765.5
17721,5243,2025-04-04,Delivered,2,4765.82,0.15,9531.64
17722,9479,2025-01-03,Delivered,1,8220.53,0.25,8220.53
17723,1432,2026-06-17,Delivered,2,6649.97,0.05,13299.94
17724,5966,2025-05-16,Delivered,2,7526.01,0.05,15052.02
17725,977,2026-01-15,Cancelled,1,11220.94,0.15,11220.94
17726,7691,2025-07-07,Cancelled,1,6709.02,0.0,6709.02
17727,7119,2026-01-17,Delivered,1,5051.62,0.05,5051.62
17728,9880,2025-08-07,Returned,1,5776.38,0.05,5776.38
17729,1248,2025-08-28,Returned,1,8246.37,0.1,8246.37
17730,7120,2025-02-10,Delivered,1,6967.09,0.05,6967.09
17731,597,2025-09-10,Delivered,1,9786.14,0.05,9786.14
17732,853,2026-01-04,Delivered,2,8896.22,0.05,17792.44
17733,4482,2026-01-24,Cancelled,1,7507.39,0.15,7507.39
17734,9560,2026-05-01,Delivered,2,7770.44,0.15,15540.88
17735,1850,2025-11-18,Cancelled,3,1634.12,0.15,4902.36
17736,3110,2026-06-24,Returned,1,8759.83,0.05,8759.83
17737,8071,2025-12-08,Delivered,2,6887.02,0.0,13774.04
17738,9880,2026-03-11,Delivered,3,7879.7,0.0,23639.1
17739,5420,2025-03-22,Cancelled,2,2567.35,0.1,5134.7
17740,3378,2025-04-21,Delivered,1,5625.19,0.15,5625.19
17741,8552,2025-11-17,Delivered,1,1143.3,0.15,1143.3
17742,5066,2025-10-06,Delivered,1,7591.46,0.15,7591.46
17743,3895,2025-09-27,Delivered,1,1619.99,0.15,1619.99
17744,2304,2026-05-15,Delivered,2,1526.3,0.0,3052.6
17745,9220,2025-09-17,Delivered,2,6395.81,0.05,12791.62
17746,4440,2025-02-06,Delivered,2,5485.47,0.1,10970.94
17747,9773,2025-10-13,Returned,2,1391.39,0.1,2782.78
17748,1935,2025-05-05,Returned,2,6925.94,0.05,13851.88
17749,5523,2025-01-19,Delivered,1,1780.49,0.0,1780.49
17750,4255,2025-05-25,Delivered,2,7714.83,0.2,15429.66
17751,1871,2025-01-01,Returned,1,8039.23,0.15,8039.23
17752,9811,2025-11-29,Delivered,1,7217.45,0.2,7217.45
17753,535,2025-09-11,Returned,1,7291.06,0.25,7291.06
17754,180,2026-06-03,Delivered,1,10738.27,0.1,10738.27
17755,9183,2025-02-04,Delivered,1,2503.1,0.1,2503.1
17756,2539,2025-09-21,Delivered,2,4492.9,0.1,8985.8
17757,5092,2026-05-14,Returned,1,1179.85,0.1,1179.85
17758,1023,2025-11-04,Cancelled,2,1951.93,0.15,3903.86
17759,2019,2025-07-16,Delivered,1,9664.84,0.0,9664.84
17760,8356,2025-12-15,Delivered,1,7704.49,0.1,7704.49
17761,3748,2025-05-29,Delivered,1,9026.76,0.05,9026.76
17762,8417,2026-04-10,Cancelled,1,1500.8,0.1,1500.8
17763,9309,2025-12-29,Cancelled,3,9504.78,0.1,28514.34
17764,9730,2025-06-06,Returned,2,318.81,0.1,637.62
17765,9609,2025-02-11,Delivered,3,8647.05,0.05,25941.15
17766,4170,2025-12-08,Delivered,1,9352.02,0.05,9352.02
17767,2063,2026-05-05,Returned,1,8278.66,0.1,8278.66
17768,7575,2026-05-20,Delivered,2,4256.85,0.0,8513.7
17769,5054,2025-12-28,Delivered,1,4373.7,0.0,4373.7
17770,1506,2026-05-27,Cancelled,3,6150.72,0.15,18452.16
17771,8062,2026-03-21,Delivered,1,2115.1,0.15,2115.1
17772,8623,2025-07-28,Cancelled,1,3688.07,0.0,3688.07
17773,7224,2026-04-07,Delivered,1,302.22,0.15,302.22
17774,4726,2025-03-02,Delivered,2,10096.3,0.25,20192.6
17775,6556,2026-04-30,Cancelled,1,9341.66,0.15,9341.66
17776,1400,2026-05-19,Cancelled,2,1362.17,0.1,2724.34
17777,8286,2025-11-04,Delivered,3,8179.6,0.05,24538.8
17778,8986,2026-05-17,Delivered,2,3077.26,0.1,6154.52
17779,8148,2025-03-14,Delivered,1,8374.74,0.1,8374.74
17780,4434,2025-02-22,Delivered,2,8322.86,0.05,16645.72
17781,6049,2025-07-06,Delivered,1,9985.56,0.1,9985.56
17782,186,2025-02-14,Delivered,2,7776.78,0.05,15553.56
17783,4911,2025-05-11,Returned,1,6375.98,0.15,6375.98
17784,5897,2025-04-11,Cancelled,1,5403.33,0.0,5403.33
17785,8186,2025-12-19,Delivered,3,7051.71,0.0,21155.13
17786,8984,2025-04-19,Cancelled,1,2635.47,0.15,2635.47
17787,7638,2025-06-14,Delivered,2,4711.52,0.15,9423.04
17788,1652,2026-02-07,Delivered,1,1568.78,0.2,1568.78
17789,1961,2025-05-11,Delivered,2,9913.22,0.0,19826.44
17790,8785,2025-07-01,Returned,3,10623.15,0.0,31869.45
17791,5048,2026-03-12,Delivered,1,7539.65,0.1,7539.65
17792,8068,2025-08-04,Delivered,2,2976.18,0.1,5952.36
17793,5920,2025-05-13,Delivered,3,6540.56,0.25,19621.68
17794,445,2026-03-14,Delivered,1,1314.75,0.05,1314.75
17795,9656,2026-06-08,Delivered,2,8112.33,0.2,16224.66
17796,8762,2026-05-07,Delivered,2,1947.06,0.1,3894.12
17797,4780,2025-08-27,Delivered,3,6719.52,0.0,20158.56
17798,2704,2025-01-13,Delivered,1,8745.07,0.15,8745.07
17799,2735,2025-08-19,Delivered,2,6081.76,0.0,12163.52
17800,8097,2026-02-22,Delivered,3,5468.42,0.15,16405.26
17801,1916,2026-05-30,Cancelled,3,2161.66,0.1,6484.98
17802,5887,2025-02-07,Returned,2,5329.67,0.15,10659.34
17803,9318,2025-03-07,Delivered,1,7500.28,0.1,7500.28
17804,5206,2025-06-06,Delivered,1,999.01,0.05,999.01
17805,5496,2025-03-04,Delivered,3,7339.7,0.0,22019.1
17806,4430,2025-04-07,Delivered,2,827.42,0.15,1654.84
17807,2515,2025-08-25,Returned,1,9403.7,0.05,9403.7
17808,2611,2025-05-18,Delivered,2,2641.74,0.2,5283.48
17809,4216,2025-11-16,Cancelled,1,6178.97,0.15,6178.97
17810,4591,2026-06-01,Delivered,2,8411.55,0.1,16823.1
17811,297,2025-10-04,Delivered,1,6400.86,0.05,6400.86
17812,8413,2025-10-04,Cancelled,2,3054.74,0.0,6109.48
17813,37,2026-06-05,Cancelled,2,9877.55,0.15,19755.1
17814,2323,2025-11-27,Delivered,2,11219.9,0.0,22439.8
17815,3428,2026-06-26,Delivered,1,7447.05,0.1,7447.05
17816,9370,2026-05-19,Delivered,1,2758.36,0.1,2758.36
17817,7077,2025-01-23,Cancelled,1,488.81,0.1,488.81
17818,1619,2026-05-27,Delivered,1,1449.13,0.0,1449.13
17819,7330,2025-04-01,Delivered,1,9510.73,0.1,9510.73
17820,4986,2025-05-27,Delivered,3,10870.83,0.0,32612.49
17821,49,2025-10-29,Returned,2,508.52,0.0,1017.04
17822,4139,2026-02-25,Delivered,1,9331.25,0.1,9331.25
17823,6834,2026-06-02,Delivered,1,10906.3,0.1,10906.3
17824,4886,2025-09-09,Delivered,1,7548.38,0.0,7548.38
17825,7588,2025-06-02,Returned,1,596.52,0.05,596.52
17826,9910,2025-07-29,Returned,2,10358.02,0.05,20716.04
17827,2317,2025-07-20,Delivered,1,4060.99,0.15,4060.99
17828,5832,2025-06-09,Returned,2,7041.31,0.25,14082.62
17829,1531,2025-05-06,Delivered,1,9140.58,0.05,9140.58
17830,4024,2026-01-22,Delivered,1,4935.41,0.15,4935.41
17831,7062,2026-06-12,Cancelled,2,2698.16,0.0,5396.32
17832,4760,2025-11-21,Cancelled,3,11869.9,0.1,35609.7
17833,5676,2025-03-25,Delivered,2,1104.6,0.15,2209.2
17834,4792,2025-12-31,Delivered,3,3170.75,0.05,9512.25
17835,3968,2025-11-04,Cancelled,1,8273.51,0.05,8273.51
17836,7418,2025-08-07,Delivered,2,5964.77,0.15,11929.54
17837,5787,2025-01-13,Delivered,1,9955.47,0.0,9955.47
17838,2723,2026-02-27,Returned,1,3018.38,0.1,3018.38
17839,8103,2025-11-24,Delivered,1,3414.31,0.1,3414.31
17840,7464,2025-05-08,Delivered,1,3098.52,0.2,3098.52
17841,932,2025-08-02,Delivered,2,8026.6,0.05,16053.2
17842,6393,2025-10-15,Delivered,2,4905.19,0.15,9810.38
17843,5125,2025-11-05,Returned,2,8045.33,0.0,16090.66
17844,6254,2025-12-24,Returned,2,3697.2,0.05,7394.4
17845,2767,2025-02-13,Delivered,1,5741.53,0.1,5741.53
17846,829,2025-10-19,Delivered,3,7671.87,0.15,23015.61
17847,2847,2025-02-19,Returned,3,9700.83,0.0,29102.49
17848,5173,2025-03-31,Delivered,2,10685.75,0.05,21371.5
17849,7733,2025-02-20,Cancelled,1,3420.72,0.15,3420.72
17850,3290,2025-12-05,Delivered,1,631.37,0.15,631.37
17851,6496,2026-04-01,Delivered,3,2310.81,0.1,6932.43
17852,6886,2026-06-12,Delivered,2,5164.2,0.0,10328.4
17853,8877,2026-01-30,Delivered,2,2198.73,0.15,4397.46
17854,7656,2026-03-03,Returned,1,10499.82,0.0,10499.82
17855,3663,2025-03-11,Returned,2,1513.62,0.0,3027.24
17856,4466,2025-01-04,Delivered,1,5671.56,0.1,5671.56
17857,5052,2025-06-22,Delivered,2,7921.41,0.1,15842.82
17858,3220,2025-07-17,Delivered,3,9995.39,0.05,29986.17
17859,1443,2025-08-26,Delivered,2,9708.14,0.1,19416.28
17860,5597,2025-12-29,Returned,1,686.53,0.1,686.53
17861,8528,2025-02-23,Delivered,3,1171.61,0.0,3514.83
17862,4719,2025-02-26,Returned,1,1459.61,0.1,1459.61
17863,6186,2026-04-03,Cancelled,1,7208.04,0.05,7208.04
17864,6383,2025-11-12,Delivered,3,3361.4,0.05,10084.2
17865,9106,2025-07-17,Delivered,2,8700.72,0.0,17401.44
17866,5779,2026-03-31,Delivered,1,414.12,0.1,414.12
17867,6322,2026-01-01,Returned,1,1575.23,0.15,1575.23
17868,9131,2026-04-02,Cancelled,1,1017.72,0.0,1017.72
17869,1341,2025-12-16,Delivered,3,7322.26,0.15,21966.78
17870,1524,2025-10-03,Delivered,1,2754.31,0.05,2754.31
17871,5634,2026-05-14,Delivered,1,6991.7,0.25,6991.7
17872,8624,2026-06-24,Returned,1,3314.26,0.1,3314.26
17873,9495,2026-02-09,Delivered,1,1841.32,0.15,1841.32
17874,4106,2025-12-09,Returned,1,5432.61,0.05,5432.61
17875,1678,2025-01-19,Returned,2,9925.86,0.1,19851.72
17876,7025,2026-04-19,Delivered,1,3318.32,0.25,3318.32
17877,3282,2025-03-26,Delivered,3,6681.83,0.2,20045.49
17878,1911,2025-01-18,Cancelled,1,6615.99,0.25,6615.99
17879,6458,2025-08-31,Delivered,2,3777.3,0.1,7554.6
17880,8190,2025-02-12,Returned,1,6196.02,0.0,6196.02
17881,5696,2025-02-20,Delivered,1,6810.69,0.0,6810.69
17882,3337,2025-09-10,Returned,1,6849.76,0.15,6849.76
17883,1831,2025-08-02,Delivered,1,9408.76,0.0,9408.76
17884,9276,2025-03-11,Delivered,3,6413.01,0.1,19239.03
17885,1610,2026-06-17,Cancelled,3,10839.22,0.05,32517.66
17886,6494,2025-04-23,Delivered,3,9611.86,0.15,28835.58
17887,1470,2025-04-22,Delivered,2,5545.45,0.25,11090.9
17888,4967,2026-03-16,Cancelled,2,4740.33,0.1,9480.66
17889,5357,2026-01-20,Cancelled,1,3568.38,0.1,3568.38
17890,8278,2025-07-13,Returned,1,6365.01,0.2,6365.01
17891,9122,2025-05-22,Cancelled,3,5479.25,0.1,16437.75
17892,8783,2026-05-13,Delivered,2,6604.24,0.15,13208.48
17893,5018,2025-01-19,Cancelled,1,6011.59,0.05,6011.59
17894,5167,2025-12-15,Delivered,3,1228.35,0.0,3685.05
17895,4099,2025-02-23,Delivered,1,9630.39,0.05,9630.39
17896,2129,2025-01-03,Delivered,1,10922.36,0.1,10922.36
17897,2094,2025-02-26,Cancelled,1,10685.12,0.1,10685.12
17898,1570,2025-11-03,Returned,2,2404.02,0.15,4808.04
17899,8860,2025-06-12,Delivered,2,10977.56,0.05,21955.12
17900,7286,2026-01-12,Delivered,3,1266.19,0.2,3798.57
17901,9867,2026-06-08,Delivered,3,1675.73,0.1,5027.19
17902,3257,2025-01-22,Delivered,1,1430.21,0.1,1430.21
17903,7103,2025-12-05,Delivered,3,9048.75,0.15,27146.25
17904,353,2026-05-12,Returned,3,5094.75,0.1,15284.25
17905,5156,2025-03-09,Delivered,1,7338.26,0.05,7338.26
17906,4010,2025-08-17,Cancelled,3,10607.11,0.05,31821.33
17907,9133,2025-02-08,Returned,1,5061.12,0.1,5061.12
17908,4458,2025-02-28,Delivered,1,7481.71,0.1,7481.71
17909,5251,2026-06-14,Delivered,1,5300.03,0.2,5300.03
17910,8710,2025-05-17,Cancelled,1,8936.46,0.1,8936.46
17911,3454,2025-04-04,Delivered,2,1037.85,0.1,2075.7
17912,9127,2026-05-03,Delivered,1,5917.33,0.05,5917.33
17913,1870,2025-05-28,Returned,2,7145.39,0.15,14290.78
17914,8419,2025-06-01,Delivered,3,2192.58,0.05,6577.74
17915,1377,2026-04-04,Returned,1,472.22,0.05,472.22
17916,5571,2026-02-18,Cancelled,2,12785.42,0.0,25570.84
17917,4491,2025-10-30,Delivered,3,7528.45,0.1,22585.35
17918,1192,2026-04-08,Delivered,2,5797.48,0.25,11594.96
17919,3894,2025-05-04,Cancelled,3,6456.23,0.05,19368.69
17920,1174,2026-03-11,Returned,2,5067.16,0.0,10134.32
17921,2071,2025-12-29,Cancelled,1,2135.27,0.0,2135.27
17922,7339,2025-11-08,Delivered,1,4349.58,0.0,4349.58
17923,5085,2025-07-22,Delivered,1,7673.57,0.15,7673.57
17924,6712,2025-03-07,Delivered,1,3717.29,0.2,3717.29
17925,7288,2025-11-13,Delivered,1,5771.48,0.1,5771.48
17926,7064,2026-03-14,Delivered,1,7135.44,0.0,7135.44
17927,6159,2025-02-22,Delivered,1,2176.53,0.2,2176.53
17928,5336,2025-03-29,Returned,1,2856.68,0.2,2856.68
17929,7732,2026-04-25,Delivered,1,8957.25,0.15,8957.25
17930,8773,2026-04-16,Delivered,2,2384.81,0.05,4769.62
17931,8092,2025-11-21,Delivered,2,8532.9,0.05,17065.8
17932,4327,2025-09-07,Delivered,1,6914.11,0.2,6914.11
17933,1359,2025-01-03,Cancelled,1,5255.76,0.1,5255.76
17934,3329,2026-05-12,Delivered,2,6542.44,0.05,13084.88
17935,9920,2025-11-01,Returned,1,8096.73,0.15,8096.73
17936,6899,2025-02-13,Delivered,2,2786.81,0.1,5573.62
17937,1637,2025-07-17,Delivered,2,4559.72,0.2,9119.44
17938,3677,2026-04-01,Returned,1,2128.66,0.15,2128.66
17939,7387,2026-05-09,Delivered,3,6031.49,0.05,18094.47
17940,9313,2025-12-14,Returned,1,5648.17,0.15,5648.17
17941,5692,2025-03-17,Returned,1,7693.58,0.05,7693.58
17942,8778,2025-03-29,Delivered,2,2691.03,0.05,5382.06
17943,5184,2025-07-01,Cancelled,2,2721.51,0.2,5443.02
17944,7927,2026-02-20,Delivered,1,5851.86,0.1,5851.86
17945,9019,2026-02-21,Delivered,1,2259.23,0.15,2259.23
17946,5876,2026-02-13,Delivered,1,5468.91,0.05,5468.91
17947,7896,2025-05-03,Delivered,1,6502.34,0.2,6502.34
17948,1970,2025-06-20,Returned,2,4026.34,0.2,8052.68
17949,570,2025-06-20,Cancelled,1,1650.63,0.05,1650.63
17950,4909,2026-02-02,Delivered,1,7060.46,0.2,7060.46
17951,6275,2026-02-25,Returned,1,13449.33,0.0,13449.33
17952,3127,2025-01-17,Delivered,2,5183.01,0.0,10366.02
17953,4948,2026-01-24,Delivered,1,7762.4,0.05,7762.4
17954,4393,2025-07-31,Returned,3,4513.51,0.1,13540.53
17955,4135,2025-07-16,Delivered,2,7957.11,0.0,15914.22
17956,7606,2025-10-04,Delivered,1,5660.21,0.05,5660.21
17957,338,2025-09-12,Delivered,2,5636.54,0.0,11273.08
17958,2017,2026-06-18,Delivered,1,6865.53,0.2,6865.53
17959,8781,2025-10-29,Delivered,1,999.22,0.05,999.22
17960,8975,2026-03-26,Delivered,1,5839.35,0.05,5839.35
17961,3272,2026-04-29,Delivered,2,599.29,0.1,1198.58
17962,4656,2026-06-20,Returned,2,5132.21,0.05,10264.42
17963,9992,2025-12-27,Delivered,1,3247.8,0.0,3247.8
17964,4525,2026-06-01,Delivered,1,5085.09,0.2,5085.09
17965,8151,2025-11-19,Delivered,1,1462.26,0.2,1462.26
17966,1122,2025-07-21,Delivered,3,3682.3,0.0,11046.9
17967,8029,2026-03-18,Delivered,1,4141.85,0.25,4141.85
17968,5090,2026-04-26,Returned,2,6186.34,0.2,12372.68
17969,5925,2025-06-15,Returned,2,8573.37,0.1,17146.74
17970,3254,2026-06-09,Cancelled,2,7984.18,0.1,15968.36
17971,8297,2025-08-30,Delivered,1,5143.38,0.2,5143.38
17972,2988,2025-05-06,Cancelled,3,9921.71,0.1,29765.13
17973,2511,2026-01-10,Delivered,2,7461.55,0.05,14923.1
17974,4110,2025-05-13,Delivered,2,7518.91,0.1,15037.82
17975,5926,2025-08-09,Returned,1,5726.26,0.2,5726.26
17976,369,2025-10-18,Delivered,1,2243.86,0.1,2243.86
17977,5835,2025-09-19,Delivered,2,4547.08,0.1,9094.16
17978,2721,2025-03-05,Cancelled,1,2504.15,0.0,2504.15
17979,4309,2025-03-29,Delivered,3,8544.85,0.15,25634.55
17980,2222,2025-02-13,Delivered,1,3756.09,0.0,3756.09
17981,5669,2025-11-29,Cancelled,1,3815.8,0.05,3815.8
17982,804,2026-06-25,Delivered,1,8731.79,0.2,8731.79
17983,7559,2025-12-15,Delivered,1,8648.92,0.0,8648.92
17984,2432,2025-11-01,Returned,1,1598.89,0.15,1598.89
17985,1871,2026-04-12,Delivered,2,6078.89,0.1,12157.78
17986,204,2025-01-14,Cancelled,3,7687.98,0.05,23063.94
17987,9763,2025-02-16,Delivered,1,7538.1,0.05,7538.1
17988,7126,2026-06-24,Cancelled,2,5278.54,0.2,10557.08
17989,4690,2026-05-06,Returned,2,5345.27,0.25,10690.54
17990,3106,2025-10-30,Cancelled,2,12505.99,0.0,25011.98
17991,6929,2025-02-16,Delivered,1,8456.12,0.0,8456.12
17992,4644,2025-04-14,Delivered,2,504.86,0.05,1009.72
17993,9066,2026-02-11,Delivered,1,1001.27,0.15,1001.27
17994,7393,2025-05-06,Delivered,1,10310.61,0.0,10310.61
17995,9686,2025-11-18,Cancelled,1,9286.99,0.0,9286.99
17996,8669,2026-02-17,Delivered,2,1219.89,0.25,2439.78
17997,5867,2025-08-10,Delivered,1,618.23,0.1,618.23
17998,269,2025-09-14,Delivered,1,6515.93,0.0,6515.93
17999,9595,2026-05-19,Delivered,1,7233.53,0.0,7233.53
18000,2469,2026-06-19,Cancelled,2,10115.94,0.05,20231.88
18001,5758,2025-09-06,Delivered,3,5163.07,0.05,15489.21
18002,7645,2025-04-22,Delivered,1,4672.51,0.2,4672.51
18003,2551,2025-01-14,Delivered,1,12750.96,0.05,12750.96
18004,7713,2025-04-09,Returned,3,2027.43,0.2,6082.29
18005,5516,2025-10-11,Delivered,2,3090.67,0.05,6181.34
18006,9231,2026-06-18,Delivered,1,8592.42,0.1,8592.42
18007,1182,2025-10-18,Cancelled,3,1144.94,0.1,3434.82
18008,2799,2026-06-20,Cancelled,1,8502.57,0.15,8502.57
18009,7259,2026-02-10,Cancelled,1,10251.09,0.15,10251.09
18010,8890,2025-02-14,Delivered,3,8902.25,0.1,26706.75
18011,2345,2025-07-15,Delivered,1,4169.62,0.1,4169.62
18012,7212,2025-11-13,Returned,3,9345.75,0.0,28037.25
18013,4153,2025-02-10,Delivered,1,7229.26,0.1,7229.26
18014,8698,2025-01-11,Returned,1,6279.14,0.2,6279.14
18015,3766,2025-07-10,Delivered,1,6196.64,0.1,6196.64
18016,9531,2026-05-03,Cancelled,2,1667.0,0.25,3334.0
18017,2361,2025-11-25,Delivered,1,2988.27,0.1,2988.27
18018,9937,2025-10-13,Delivered,2,1227.56,0.1,2455.12
18019,7201,2025-10-24,Delivered,2,7589.85,0.1,15179.7
18020,2178,2025-10-25,Delivered,2,8826.15,0.15,17652.3
18021,3190,2026-04-07,Returned,1,8251.48,0.15,8251.48
18022,674,2025-06-24,Returned,1,6719.69,0.2,6719.69
18023,9419,2025-05-28,Delivered,1,5832.27,0.2,5832.27
18024,1544,2025-06-04,Delivered,2,9873.71,0.1,19747.42
18025,67,2025-11-07,Delivered,2,7026.96,0.05,14053.92
18026,5877,2025-05-27,Cancelled,1,8781.4,0.0,8781.4
18027,4535,2026-06-16,Returned,2,5835.76,0.1,11671.52
18028,6726,2026-01-11,Delivered,3,9966.18,0.1,29898.54
18029,4644,2025-06-20,Delivered,2,4229.73,0.1,8459.46
18030,2103,2025-05-22,Delivered,1,4904.04,0.1,4904.04
18031,5846,2025-08-26,Returned,1,4919.63,0.2,4919.63
18032,8557,2026-04-14,Delivered,1,5773.88,0.1,5773.88
18033,1200,2026-06-26,Cancelled,2,9150.07,0.2,18300.14
18034,2729,2025-10-18,Delivered,2,6702.94,0.2,13405.88
18035,8609,2025-03-20,Delivered,2,7204.72,0.1,14409.44
18036,9194,2025-01-24,Delivered,1,5383.03,0.1,5383.03
18037,2221,2025-11-09,Delivered,3,6302.86,0.05,18908.58
18038,8087,2025-12-06,Delivered,2,8903.21,0.1,17806.42
18039,3829,2025-07-21,Delivered,1,9213.07,0.15,9213.07
18040,7173,2026-04-30,Delivered,2,2207.53,0.0,4415.06
18041,5646,2025-01-26,Cancelled,2,9530.14,0.1,19060.28
18042,4133,2025-06-17,Delivered,1,6079.97,0.25,6079.97
18043,48,2026-02-19,Delivered,2,12490.15,0.1,24980.3
18044,3622,2025-05-13,Delivered,1,8941.1,0.25,8941.1
18045,6226,2025-04-19,Cancelled,1,6067.46,0.0,6067.46
18046,7674,2026-02-03,Delivered,1,5777.89,0.0,5777.89
18047,2035,2026-05-02,Delivered,3,5407.08,0.15,16221.24
18048,1969,2025-04-11,Delivered,1,6887.68,0.15,6887.68
18049,7605,2025-08-16,Delivered,2,1058.91,0.0,2117.82
18050,2490,2026-06-16,Cancelled,3,7048.01,0.0,21144.03
18051,2876,2025-03-20,Delivered,2,840.99,0.2,1681.98
18052,4152,2025-03-17,Delivered,1,1904.02,0.15,1904.02
18053,6015,2025-05-15,Delivered,1,3620.79,0.1,3620.79
18054,3297,2025-09-19,Returned,2,5078.02,0.1,10156.04
18055,4999,2026-03-30,Cancelled,1,8630.04,0.05,8630.04
18056,9607,2025-08-26,Cancelled,2,6612.78,0.0,13225.56
18057,8812,2025-07-23,Delivered,1,3618.04,0.25,3618.04
18058,4642,2026-04-08,Delivered,2,4046.61,0.1,8093.22
18059,3560,2025-05-20,Cancelled,2,7666.05,0.15,15332.1
18060,3953,2025-07-19,Delivered,3,7122.77,0.0,21368.31
18061,5025,2025-05-16,Returned,1,7316.63,0.05,7316.63
18062,3996,2025-03-02,Delivered,1,6775.48,0.2,6775.48
18063,5352,2025-11-14,Returned,1,5894.05,0.0,5894.05
18064,5604,2026-06-12,Delivered,1,3228.5,0.15,3228.5
18065,1108,2025-05-20,Cancelled,2,3855.3,0.1,7710.6
18066,5956,2025-02-09,Delivered,2,5105.98,0.1,10211.96
18067,5431,2026-05-25,Delivered,1,5940.45,0.1,5940.45
18068,9242,2025-02-27,Cancelled,2,8189.04,0.15,16378.08
18069,4892,2025-01-27,Delivered,2,3362.96,0.1,6725.92
18070,4220,2026-02-06,Delivered,3,7538.85,0.15,22616.55
18071,1710,2025-03-26,Delivered,3,8353.48,0.15,25060.44
18072,1310,2026-06-27,Cancelled,1,2688.62,0.0,2688.62
18073,6218,2025-08-22,Delivered,1,4409.07,0.0,4409.07
18074,4097,2026-01-01,Delivered,2,3094.46,0.2,6188.92
18075,5115,2025-04-24,Delivered,2,8958.63,0.1,17917.26
18076,2722,2025-04-26,Cancelled,1,6431.4,0.1,6431.4
18077,1412,2026-03-01,Delivered,1,3984.32,0.0,3984.32
18078,9678,2025-10-05,Cancelled,1,6416.11,0.0,6416.11
18079,6283,2026-05-15,Delivered,2,4091.55,0.15,8183.1
18080,5526,2026-05-18,Returned,1,4577.31,0.1,4577.31
18081,4697,2025-11-24,Returned,2,9407.53,0.15,18815.06
18082,410,2026-03-02,Delivered,2,5205.78,0.1,10411.56
18083,9055,2026-04-11,Delivered,2,8832.33,0.1,17664.66
18084,6164,2025-11-14,Returned,1,1786.66,0.05,1786.66
18085,5387,2026-03-13,Returned,2,3016.93,0.15,6033.86
18086,9715,2025-01-15,Returned,1,3511.96,0.05,3511.96
18087,2437,2025-03-28,Delivered,2,4014.09,0.05,8028.18
18088,2003,2025-09-16,Delivered,2,685.43,0.05,1370.86
18089,7409,2025-02-12,Delivered,1,8816.6,0.1,8816.6
18090,8948,2025-09-09,Delivered,1,7238.2,0.15,7238.2
18091,4239,2025-12-09,Cancelled,3,7371.98,0.15,22115.94
18092,1620,2025-07-20,Delivered,3,8795.92,0.0,26387.76
18093,8347,2026-06-20,Delivered,1,6723.51,0.1,6723.51
18094,1614,2026-04-21,Cancelled,2,7913.79,0.25,15827.58
18095,4505,2026-03-30,Delivered,2,6001.85,0.2,12003.7
18096,4016,2026-01-24,Delivered,1,3371.22,0.1,3371.22
18097,2109,2025-12-02,Returned,1,900.55,0.2,900.55
18098,9510,2025-12-27,Returned,1,6727.97,0.0,6727.97
18099,4985,2025-03-02,Returned,2,7265.7,0.25,14531.4
18100,6135,2026-05-27,Delivered,1,5329.54,0.0,5329.54
18101,1034,2026-03-01,Cancelled,2,624.28,0.05,1248.56
18102,8313,2025-06-07,Delivered,3,3657.92,0.1,10973.76
18103,3944,2026-01-08,Returned,2,8054.63,0.25,16109.26
18104,1198,2025-08-14,Delivered,1,7166.49,0.15,7166.49
18105,5656,2026-05-24,Delivered,2,4515.94,0.2,9031.88
18106,5951,2025-10-19,Delivered,1,8868.75,0.1,8868.75
18107,6174,2026-01-22,Delivered,1,8038.71,0.05,8038.71
18108,7853,2025-04-13,Delivered,2,1411.21,0.15,2822.42
18109,3763,2025-02-26,Delivered,1,7903.69,0.05,7903.69
18110,3296,2026-05-06,Returned,3,6641.09,0.2,19923.27
18111,1565,2025-11-29,Delivered,2,8182.74,0.15,16365.48
18112,9701,2025-12-29,Delivered,1,6323.11,0.05,6323.11
18113,3202,2025-08-09,Returned,2,4788.77,0.0,9577.54
18114,9574,2025-12-10,Delivered,3,4573.14,0.25,13719.42
18115,5090,2025-08-18,Delivered,1,7985.68,0.2,7985.68
18116,9480,2025-12-13,Cancelled,3,7574.23,0.15,22722.69
18117,5462,2025-12-11,Delivered,2,7180.61,0.0,14361.22
18118,9429,2025-05-01,Returned,1,2324.28,0.1,2324.28
18119,8412,2026-05-06,Delivered,2,6093.86,0.2,12187.72
18120,588,2026-05-31,Returned,3,11161.32,0.1,33483.96
18121,532,2026-02-19,Delivered,2,532.95,0.2,1065.9
18122,1526,2025-01-12,Delivered,1,4054.69,0.0,4054.69
18123,5363,2025-01-13,Cancelled,2,4871.46,0.05,9742.92
18124,1572,2026-03-15,Delivered,1,3055.32,0.1,3055.32
18125,1853,2025-03-22,Delivered,1,7661.25,0.05,7661.25
18126,2329,2026-06-17,Delivered,2,5320.12,0.2,10640.24
18127,8834,2025-07-17,Cancelled,2,2254.12,0.05,4508.24
18128,3035,2025-04-06,Delivered,1,966.87,0.05,966.87
18129,6857,2026-01-09,Cancelled,2,5523.43,0.2,11046.86
18130,3597,2026-01-09,Delivered,2,1746.06,0.2,3492.12
