campaign_id,date,spend,impressions,clicks,conversions
44,2025-01-28,5285.81,8922,322,19
44,2025-01-29,4652.22,7853,283,17
44,2025-01-30,3997.48,6747,244,14
44,2025-01-31,4962.87,8377,302,18
45,2025-09-15,14710.99,216279,6207,858
45,2025-09-16,2003.86,29460,845,117
45,2025-09-17,1196.04,17584,505,70
45,2025-09-18,2666.36,39200,1125,156
45,2025-09-19,3581.27,52651,1511,209
45,2025-09-20,840.24,12353,355,49
45,2025-09-21,263.51,3874,111,15
45,2025-09-22,1444.69,21240,610,84
45,2025-09-23,410.3,6032,173,24
45,2025-09-24,2139.54,31455,903,125
45,2025-09-25,1611.05,23685,680,94
45,2025-09-26,4641.4,68237,1958,271
45,2025-09-27,4414.6,64903,1863,257
45,2025-09-28,3589.96,52779,1515,209
45,2025-09-29,4447.88,65392,1877,259
45,2025-09-30,6187.08,90962,2610,361
45,2025-10-01,2037.48,29955,860,119
45,2025-10-02,1430.67,21033,604,83
45,2025-10-03,202.86,2982,86,12
45,2025-10-04,729.9,10731,308,43
45,2025-10-05,535.84,7878,226,31
45,2025-10-06,1371.44,20163,579,80
45,2025-10-07,3198.46,47023,1350,187
45,2025-10-08,2076.68,30531,876,121
45,2025-10-09,675.07,9925,285,39
45,2025-10-10,10787.81,158601,4552,629
45,2025-10-11,5576.92,81991,2353,325
45,2025-10-12,8914.83,131064,3761,520
45,2025-10-13,643.97,9468,272,38
45,2025-10-14,3859.0,56734,1628,225
46,2026-05-05,924.34,2718,51,4
46,2026-05-06,11964.27,35176,663,50
46,2026-05-07,8407.98,24720,466,35
46,2026-05-08,11639.48,34221,645,49
46,2026-05-09,11418.49,33571,632,48
46,2026-05-10,2530.03,7438,140,11
46,2026-05-11,4243.83,12477,235,18
46,2026-05-12,11770.61,34607,652,50
46,2026-05-13,26040.19,76560,1442,110
46,2026-05-14,19551.56,57483,1083,82
46,2026-05-15,1114.22,3276,62,5
46,2026-05-16,5875.62,17275,325,25
46,2026-05-17,12391.91,36433,686,52
46,2026-05-18,4242.89,12474,235,18
46,2026-05-19,3467.74,10195,192,15
46,2026-05-20,10575.82,31094,586,45
46,2026-05-21,18963.06,55753,1050,80
46,2026-05-22,10284.64,30238,570,43
46,2026-05-23,463.18,1362,26,2
46,2026-05-24,12535.24,36855,694,53
46,2026-05-25,1259.06,3702,70,5
46,2026-05-26,233.07,685,13,1
46,2026-05-27,47834.84,140638,2650,202
46,2026-05-28,3756.9,11046,208,16
46,2026-05-29,3557.82,10460,197,15
46,2026-05-30,3007.03,8841,167,13
46,2026-05-31,12959.42,38102,718,55
46,2026-06-01,13427.97,39479,744,57
46,2026-06-02,6107.3,17956,338,26
46,2026-06-03,1836.93,5401,102,8
47,2025-06-18,14892.18,139175,5794,675
47,2025-06-19,2098.83,19615,817,95
47,2025-06-20,1829.54,17098,712,83
47,2025-06-21,83.72,782,33,4
47,2025-06-22,14853.6,138814,5779,674
47,2025-06-23,8466.98,79128,3294,384
47,2025-06-24,3076.4,28750,1197,140
47,2025-06-25,54246.61,506962,21104,2460
47,2025-06-26,6226.19,58187,2422,282
47,2025-06-27,5168.4,48301,2011,234
47,2025-06-28,6553.16,61243,2549,297
47,2025-06-29,1926.95,18008,750,87
47,2025-06-30,876.0,8187,341,40
47,2025-07-01,2319.76,21679,902,105
47,2025-07-02,14692.27,137307,5716,666
47,2025-07-03,3859.79,36072,1502,175
47,2025-07-04,27607.82,258009,10741,1252
47,2025-07-05,1793.67,16763,698,81
47,2025-07-06,19135.76,178833,7445,868
47,2025-07-07,13501.25,126176,5253,612
47,2025-07-08,6057.4,56609,2357,275
47,2025-07-09,6982.94,65259,2717,317
47,2025-07-10,445.86,4167,173,20
47,2025-07-11,2120.79,19820,825,96
47,2025-07-12,3008.56,28117,1170,136
47,2025-07-13,2182.33,20395,849,99
47,2025-07-14,1092.8,10213,425,50
47,2025-07-15,5913.51,55265,2301,268
47,2025-07-16,17000.46,158878,6614,771
47,2025-07-17,15361.47,143561,5976,697
48,2025-09-17,10786.67,87809,1920,237
48,2025-09-18,3485.81,28376,621,77
48,2025-09-19,3298.48,26851,587,73
48,2025-09-20,15849.44,129022,2822,349
48,2025-09-21,4700.59,38265,837,103
48,2025-09-22,4328.01,35232,770,95
48,2025-09-23,3194.96,26009,569,70
48,2025-09-24,3835.38,31222,683,84
48,2025-09-25,9055.99,73720,1612,199
48,2025-09-26,5839.47,47536,1040,129
48,2025-09-27,3644.07,29665,649,80
48,2025-09-28,12075.19,98298,2150,266
48,2025-09-29,15876.77,129245,2826,349
48,2025-09-30,16542.7,134666,2945,364
48,2025-10-01,21.82,178,4,0
48,2025-10-02,1324.6,10783,236,29
48,2025-10-03,12392.31,100880,2206,273
48,2025-10-04,8032.15,65386,1430,177
48,2025-10-05,14506.33,118089,2582,319
48,2025-10-06,1353.22,11016,241,30
48,2025-10-07,7874.73,64104,1402,173
48,2025-10-08,12422.46,101125,2211,273
48,2025-10-09,6259.6,50956,1114,138
48,2025-10-10,6653.04,54159,1184,146
48,2025-10-11,6642.32,54072,1182,146
48,2025-10-12,21483.34,174885,3825,473
48,2025-10-13,6262.39,50979,1115,138
48,2025-10-14,3106.46,25288,553,68
48,2025-10-15,7993.18,65068,1423,176
48,2025-10-16,4594.28,37400,818,101
49,2025-02-25,169.16,1714,26,3
49,2025-02-26,885.02,8970,136,18
49,2025-02-27,361.17,3661,55,7
49,2025-02-28,21587.04,218790,3314,430
49,2025-03-01,1401.7,14207,215,28
49,2025-03-02,1828.09,18528,281,36
49,2025-03-03,4627.53,46901,710,92
49,2025-03-04,3186.48,32296,489,63
49,2025-03-05,2288.64,23196,351,46
49,2025-03-06,2359.74,23917,362,47
49,2025-03-07,12746.04,129184,1957,254
49,2025-03-08,5286.38,53579,812,105
49,2025-03-09,727.51,7373,112,14
49,2025-03-10,24985.24,253232,3836,497
49,2025-03-11,3079.73,31214,473,61
49,2025-03-12,1339.04,13572,206,27
49,2025-03-13,5941.97,60223,912,118
49,2025-03-14,14494.29,146903,2225,289
49,2025-03-15,3208.42,32518,493,64
49,2025-03-16,1142.75,11582,175,23
49,2025-03-17,1986.41,20133,305,40
49,2025-03-18,16774.25,170011,2575,334
49,2025-03-19,2273.47,23042,349,45
49,2025-03-20,1524.76,15454,234,30
49,2025-03-21,8369.28,84825,1285,167
49,2025-03-22,6814.58,69067,1046,136
49,2025-03-23,1098.53,11134,169,22
49,2025-03-24,26662.44,270231,4094,531
49,2025-03-25,1761.88,17857,271,35
49,2025-03-26,10137.76,102749,1556,202
50,2026-02-27,6718.41,25530,1456,111
50,2026-02-28,10984.73,41743,2380,182
50,2026-03-01,3405.81,12942,738,57
50,2026-03-02,120.67,459,26,2
50,2026-03-03,607.17,2307,132,10
50,2026-03-04,517.78,1968,112,9
50,2026-03-05,5921.4,22502,1283,98
50,2026-03-06,117.73,447,26,2
50,2026-03-07,1817.16,6905,394,30
50,2026-03-08,4282.54,16274,928,71
50,2026-03-09,943.69,3586,204,16
50,2026-03-10,394.95,1501,86,7
50,2026-03-11,3441.69,13079,746,57
50,2026-03-12,2970.03,11286,644,49
50,2026-03-13,164.8,626,36,3
50,2026-03-14,1883.17,7156,408,31
50,2026-03-15,3475.97,13209,753,58
50,2026-03-16,2219.24,8433,481,37
50,2026-03-17,981.38,3729,213,16
50,2026-03-18,42.67,162,9,1
50,2026-03-19,1813.17,6890,393,30
50,2026-03-20,5366.22,20392,1163,89
50,2026-03-21,2438.48,9266,528,40
50,2026-03-22,1545.35,5872,335,26
50,2026-03-23,453.03,1722,98,8
50,2026-03-24,2989.31,11360,648,50
50,2026-03-25,1444.45,5489,313,24
50,2026-03-26,2826.75,10742,612,47
50,2026-03-27,2845.49,10813,617,47
50,2026-03-28,7314.51,27796,1585,121
51,2026-04-25,8519.24,29054,1578,233
51,2026-04-26,7707.9,26287,1428,211
51,2026-04-27,14740.16,50270,2731,404
51,2026-04-28,5727.04,19532,1061,157
51,2026-04-29,3364.75,11475,623,92
51,2026-04-30,1418.39,4837,263,39
51,2026-05-01,5238.48,17865,970,143
51,2026-05-02,1174.07,4004,218,32
51,2026-05-03,3846.04,13117,713,105
51,2026-05-04,5595.32,19082,1037,153
51,2026-05-05,147.51,503,27,4
51,2026-05-06,7044.94,24026,1305,193
51,2026-05-07,225.43,769,42,6
51,2026-05-08,7424.19,25320,1375,203
51,2026-05-09,793.76,2707,147,22
51,2026-05-10,1582.23,5396,293,43
51,2026-05-11,1966.83,6708,364,54
51,2026-05-12,13544.68,46193,2509,371
51,2026-05-13,352.36,1202,65,10
51,2026-05-14,1379.54,4705,256,38
51,2026-05-15,21455.11,73171,3975,587
51,2026-05-16,2403.83,8198,445,66
51,2026-05-17,1017.2,3469,188,28
51,2026-05-18,5502.12,18765,1019,151
51,2026-05-19,14065.13,47968,2606,385
51,2026-05-20,563.58,1922,104,15
51,2026-05-21,767.69,2618,142,21
51,2026-05-22,2499.44,8524,463,68
51,2026-05-23,3383.46,11539,627,93
51,2026-05-24,5888.64,20083,1091,161
52,2025-11-23,419.18,28440,1737,112
52,2025-11-24,229.92,15599,953,61
52,2025-11-25,1938.11,131495,8033,518
52,2025-11-26,1536.46,104244,6369,410
52,2025-11-27,688.9,46740,2855,184
52,2025-11-28,467.4,31712,1937,125
52,2025-11-29,318.46,21607,1320,85
52,2025-11-30,687.54,46647,2850,184
52,2025-12-01,1010.47,68557,4188,270
52,2025-12-02,164.63,11170,682,44
52,2025-12-03,123.83,8401,513,33
52,2025-12-04,403.1,27349,1671,108
52,2025-12-05,1394.17,94590,5779,372
52,2025-12-06,256.15,17379,1062,68
52,2025-12-07,1681.43,114080,6969,449
52,2025-12-08,38.24,2594,158,10
52,2025-12-09,800.06,54282,3316,214
52,2025-12-10,254.75,17284,1056,68
52,2025-12-11,1862.16,126342,7719,497
52,2025-12-12,104.64,7099,434,28
52,2025-12-13,4917.02,333605,20381,1313
52,2025-12-14,178.03,12079,738,48
52,2025-12-15,110.63,7506,459,30
52,2025-12-16,600.82,40764,2490,160
52,2025-12-17,253.6,17206,1051,68
52,2025-12-18,566.58,38441,2348,151
52,2025-12-19,490.75,33296,2034,131
52,2025-12-20,6083.99,412780,25218,1625
52,2025-12-21,678.26,46018,2811,181
52,2025-12-22,1480.74,100464,6138,396
53,2025-03-05,4817.51,15082,443,61
53,2025-03-06,15029.99,47055,1381,190
53,2025-03-07,7472.06,23393,687,95
53,2025-03-08,5020.85,15719,461,64
53,2025-03-09,879.51,2754,81,11
53,2025-03-10,502.03,1572,46,6
53,2025-03-11,9195.07,28787,845,116
53,2025-03-12,5101.85,15972,469,65
53,2025-03-13,4357.68,13643,400,55
53,2025-03-14,4144.07,12974,381,52
53,2025-03-15,2649.17,8294,243,34
53,2025-03-16,3665.82,11477,337,46
53,2025-03-17,19372.55,60650,1780,245
53,2025-03-18,8796.08,27538,808,111
53,2025-03-19,8773.39,27467,806,111
53,2025-03-20,449.21,1406,41,6
53,2025-03-21,4633.52,14506,426,59
53,2025-03-22,1295.41,4056,119,16
53,2025-03-23,6994.19,21897,643,89
53,2025-03-24,10372.87,32475,953,131
53,2025-03-25,4729.88,14808,435,60
53,2025-03-26,7308.19,22880,672,93
53,2025-03-27,10909.08,34153,1002,138
53,2025-03-28,399.77,1252,37,5
53,2025-03-29,5227.78,16367,480,66
53,2025-03-30,27501.27,86099,2527,348
53,2025-03-31,2651.69,8302,244,34
53,2025-04-01,15302.87,47909,1406,194
53,2025-04-02,11936.62,37370,1097,151
53,2025-04-03,9143.04,28624,840,116
54,2025-02-20,2404.14,53660,3120,257
54,2025-02-21,958.71,21398,1244,102
54,2025-02-22,1364.79,30462,1771,146
54,2025-02-23,689.33,15386,895,74
54,2025-02-24,60.32,1346,78,6
54,2025-02-25,1031.35,23020,1339,110
54,2025-02-26,6245.8,139405,8106,667
54,2025-02-27,36.42,813,47,4
54,2025-02-28,921.38,20565,1196,98
54,2025-03-01,2192.1,48927,2845,234
54,2025-03-02,2250.16,50223,2920,240
54,2025-03-03,1697.04,37878,2202,181
54,2025-03-04,2008.63,44832,2607,215
54,2025-03-05,782.21,17459,1015,84
54,2025-03-06,4007.31,89443,5201,428
54,2025-03-07,1912.52,42687,2482,204
54,2025-03-08,229.31,5118,298,25
54,2025-03-09,438.29,9783,569,47
54,2025-03-10,1132.17,25270,1469,121
54,2025-03-11,3309.62,73870,4295,354
54,2025-03-12,786.61,17557,1021,84
54,2025-03-13,348.53,7779,452,37
54,2025-03-14,2267.31,50606,2943,242
54,2025-03-15,3768.53,84113,4891,403
54,2025-03-16,370.63,8272,481,40
54,2025-03-17,991.88,22139,1287,106
54,2025-03-18,1133.22,25293,1471,121
54,2025-03-19,6029.12,134569,7825,644
54,2025-03-20,2307.68,51507,2995,247
54,2025-03-21,771.09,17211,1001,82
55,2026-01-16,225.15,979,32,2
55,2026-01-17,104.98,456,15,1
55,2026-01-18,4744.72,20626,683,39
55,2026-01-19,13710.68,59601,1974,112
55,2026-01-20,2578.71,11210,371,21
55,2026-01-21,6558.09,28509,944,53
55,2026-01-22,4040.94,17566,582,33
55,2026-01-23,75.33,327,11,1
55,2026-01-24,1636.67,7115,236,13
55,2026-01-25,416.6,1811,60,3
55,2026-01-26,3000.27,13042,432,24
55,2026-01-27,2529.73,10997,364,21
55,2026-01-28,2761.23,12003,398,22
55,2026-01-29,6212.31,27005,894,51
55,2026-01-30,4611.81,20048,664,38
55,2026-01-31,947.43,4119,136,8
55,2026-02-01,2123.73,9232,306,17
55,2026-02-02,1668.77,7254,240,14
55,2026-02-03,4291.06,18654,618,35
55,2026-02-04,9536.15,41454,1373,78
55,2026-02-05,4622.37,20094,665,38
55,2026-02-06,308.61,1342,44,3
55,2026-02-07,3547.92,15423,511,29
55,2026-02-08,944.21,4105,136,8
55,2026-02-09,3388.61,14731,488,28
55,2026-02-10,130.88,569,19,1
55,2026-02-11,1344.62,5845,194,11
55,2026-02-12,2852.56,12400,411,23
55,2026-02-13,1737.48,7553,250,14
55,2026-02-14,1669.09,7256,240,14
56,2025-03-08,5672.58,12943,205,15
56,2025-03-09,997.97,2277,36,3
56,2025-03-10,1121.62,2559,41,3
56,2025-03-11,2445.41,5580,88,6
56,2025-03-12,2780.07,6343,101,7
56,2025-03-13,487.98,1113,18,1
56,2025-03-14,6673.03,15226,241,17
56,2025-03-15,2364.09,5394,86,6
56,2025-03-16,719.33,1641,26,2
56,2025-03-17,2035.81,4645,74,5
56,2025-03-18,8769.37,20009,317,23
56,2025-03-19,1578.34,3601,57,4
56,2025-03-20,2000.79,4565,72,5
56,2025-03-21,4332.55,9886,157,11
56,2025-03-22,4684.39,10688,169,12
56,2025-03-23,1285.1,2932,46,3
56,2025-03-24,343.22,783,12,1
56,2025-03-25,800.41,1826,29,2
56,2025-03-26,3000.39,6846,109,8
56,2025-03-27,1315.93,3003,48,3
56,2025-03-28,2092.47,4774,76,5
56,2025-03-29,2350.05,5362,85,6
56,2025-03-30,5079.95,11591,184,13
56,2025-03-31,1107.95,2528,40,3
56,2025-04-01,138.03,315,5,0
56,2025-04-02,2574.62,5875,93,7
56,2025-04-03,9569.04,21834,346,25
56,2025-04-04,8933.51,20384,323,23
56,2025-04-05,3245.6,7406,117,8
56,2025-04-06,114.28,261,4,0
57,2025-02-05,3393.91,26282,953,127
57,2025-02-06,252.01,1951,71,9
57,2025-02-07,324.19,2510,91,12
57,2025-02-08,2748.39,21283,772,103
57,2025-02-09,32146.49,248935,9028,1200
57,2025-02-10,4149.68,32134,1165,155
57,2025-02-11,5491.34,42524,1542,205
57,2025-02-12,30828.8,238731,8658,1151
57,2025-02-13,1371.79,10623,385,51
57,2025-02-14,15782.4,122215,4432,589
57,2025-02-15,9158.11,70918,2572,342
57,2025-02-16,782.09,6056,220,29
57,2025-02-17,4132.92,32004,1161,154
57,2025-02-18,15865.63,122860,4456,592
57,2025-02-19,14273.56,110531,4008,533
57,2025-02-20,6116.92,47368,1718,228
57,2025-02-21,1546.41,11975,434,58
57,2025-02-22,5362.21,41524,1506,200
57,2025-02-23,17008.6,131711,4777,635
57,2025-02-24,11128.29,86175,3125,415
57,2025-02-25,2650.01,20521,744,99
57,2025-02-26,12721.03,98509,3572,475
57,2025-02-27,4524.5,35037,1271,169
57,2025-02-28,8881.35,68775,2494,332
57,2025-03-01,6381.88,49420,1792,238
57,2025-03-02,1279.05,9905,359,48
57,2025-03-03,9035.85,69972,2538,337
57,2025-03-04,10362.85,80248,2910,387
57,2025-03-05,1942.11,15039,545,73
57,2025-03-06,983.26,7614,276,37
58,2026-04-04,865.88,3714,154,17
58,2026-04-05,4370.36,18747,775,84
58,2026-04-06,7860.01,33716,1394,151
58,2026-04-07,4529.76,19431,803,87
58,2026-04-08,15279.97,65545,2710,293
58,2026-04-09,1111.67,4769,197,21
58,2026-04-10,3250.5,13943,577,62
58,2026-04-11,2914.33,12501,517,56
58,2026-04-12,793.06,3402,141,15
58,2026-04-13,1854.84,7957,329,36
58,2026-04-14,1166.67,5005,207,22
58,2026-04-15,12927.5,55454,2293,248
58,2026-04-16,560.85,2406,99,11
58,2026-04-17,812.09,3484,144,16
58,2026-04-18,2170.88,9312,385,42
58,2026-04-19,22.49,96,4,0
58,2026-04-20,2265.22,9717,402,43
58,2026-04-21,4116.78,17659,730,79
58,2026-04-22,3828.32,16422,679,73
58,2026-04-23,10641.56,45648,1888,204
58,2026-04-24,3569.67,15313,633,68
58,2026-04-25,10445.55,44807,1853,200
58,2026-04-26,14720.95,63147,2611,282
58,2026-04-27,2373.09,10180,421,45
58,2026-04-28,3617.15,15516,642,69
58,2026-04-29,2444.97,10488,434,47
58,2026-04-30,3690.91,15833,655,71
58,2026-05-01,1550.27,6650,275,30
58,2026-05-02,7333.42,31458,1301,140
58,2026-05-03,1092.67,4687,194,21
59,2025-09-29,2102.02,6769,236,10
59,2025-09-30,2004.36,6454,225,10
59,2025-10-01,3843.87,12377,432,19
59,2025-10-02,13335.61,42941,1499,65
59,2025-10-03,8022.13,25832,902,39
59,2025-10-04,11046.77,35571,1241,54
59,2025-10-05,9441.17,30401,1061,46
59,2025-10-06,4265.8,13736,479,21
59,2025-10-07,13399.05,43145,1506,65
59,2025-10-08,1198.73,3860,135,6
59,2025-10-09,29903.76,96291,3361,146
59,2025-10-10,1548.86,4987,174,8
59,2025-10-11,3089.21,9947,347,15
59,2025-10-12,1778.19,5726,200,9
59,2025-10-13,8084.5,26032,909,39
59,2025-10-14,2117.84,6819,238,10
59,2025-10-15,1044.52,3363,117,5
59,2025-10-16,298.17,960,34,1
59,2025-10-17,8543.19,27509,960,42
59,2025-10-18,5922.05,19069,666,29
59,2025-10-19,2616.53,8425,294,13
59,2025-10-20,5339.75,17194,600,26
59,2025-10-21,5894.16,18979,662,29
59,2025-10-22,3455.8,11128,388,17
59,2025-10-23,3551.48,11436,399,17
59,2025-10-24,2840.56,9147,319,14
59,2025-10-25,37.97,122,4,0
59,2025-10-26,9521.83,30661,1070,46
59,2025-10-27,4475.72,14412,503,22
59,2025-10-28,947.87,3052,107,5
60,2025-11-03,8783.91,238757,12804,534
60,2025-11-04,893.45,24285,1302,54
60,2025-11-05,834.6,22686,1217,51
60,2025-11-06,3894.19,105849,5676,237
60,2025-11-07,332.25,9031,484,20
60,2025-11-08,2991.03,81300,4360,182
60,2025-11-09,1542.14,41917,2248,94
60,2025-11-10,935.0,25415,1363,57
60,2025-11-11,378.93,10300,552,23
60,2025-11-12,9499.18,258199,13847,578
60,2025-11-13,223.71,6081,326,14
60,2025-11-14,2425.97,65941,3536,148
60,2025-11-15,3816.62,103740,5563,232
60,2025-11-16,5199.35,141325,7579,316
60,2025-11-17,1806.48,49102,2633,110
60,2025-11-18,3247.34,88266,4734,198
60,2025-11-19,7393.12,200954,10777,450
60,2025-11-20,85.68,2329,125,5
60,2025-11-21,1598.35,43445,2330,97
60,2025-11-22,2411.45,65546,3515,147
60,2025-11-23,3233.43,87888,4713,197
60,2025-11-24,113.04,3072,165,7
60,2025-11-25,1077.16,29279,1570,66
60,2025-11-26,1691.21,45969,2465,103
60,2025-11-27,2615.24,71085,3812,159
60,2025-11-28,1132.43,30781,1651,69
60,2025-11-29,6385.42,173563,9308,388
60,2025-11-30,174.56,4745,254,11
60,2025-12-01,1544.74,41988,2252,94
60,2025-12-02,2153.21,58527,3139,131
