customer_id,signup_date,city,age,gender,acquisition_channel
4889,2025-11-14,Chennai,28,Male,Organic
4890,2026-02-17,Pune,54,Female,Google Ads
4891,2025-11-15,Kolkata,34,Male,Meta Ads
4892,2025-07-08,Kolkata,31,Female,Email
4893,2025-12-25,Noida,48,Other,Google Ads
4894,2025-12-05,Mumbai,41,Female,Influencer
4895,2026-01-28,Pune,24,Male,Google Ads
4896,2025-04-14,Hyderabad,23,Female,Google Ads
4897,2025-12-16,Bengaluru,49,Male,Organic
4898,2025-06-05,Noida,47,Male,Google Ads
4899,2026-03-07,Hyderabad,32,Male,Email
4900,2026-03-12,Chennai,51,Male,Google Ads
4901,2025-12-07,Delhi,24,Female,Google Ads
4902,2026-05-31,Hyderabad,51,Male,Organic
4903,2025-10-20,Jaipur,22,Female,Meta Ads
4904,2025-01-14,Hyderabad,42,Male,Email
4905,2025-11-27,Jaipur,50,Female,Google Ads
4906,2026-02-28,Mumbai,42,Male,Email
4907,2025-02-25,Delhi,48,Female,Meta Ads
4908,2025-02-27,Pune,32,Male,Google Ads
4909,2025-05-29,Gurugram,30,Female,Organic
4910,2026-04-06,Delhi,29,Female,Email
4911,2025-10-15,Noida,24,Female,Influencer
4912,2026-06-17,Jaipur,29,Male,Affiliate
4913,2026-04-21,Chennai,28,Female,Email
4914,2025-10-30,Gurugram,47,Female,Google Ads
4915,2026-01-06,Hyderabad,27,Female,Organic
4916,2025-06-30,Mumbai,25,Female,Email
4917,2025-02-19,Noida,46,Female,Affiliate
4918,2025-08-06,Jaipur,39,Other,Email
4919,2025-11-19,Kolkata,27,Female,Google Ads
4920,2025-04-10,Mumbai,45,Male,Affiliate
4921,2025-05-01,Mumbai,27,Male,Affiliate
4922,2025-01-09,Kolkata,48,Female,Google Ads
4923,2026-02-05,Bengaluru,21,Other,Organic
4924,2026-05-06,Mumbai,41,Male,Email
4925,2026-03-27,Mumbai,41,Male,Email
4926,2025-07-27,Bengaluru,33,Male,Affiliate
4927,2025-11-20,Hyderabad,44,Male,Google Ads
4928,2026-06-08,Delhi,33,Other,Google Ads
4929,2025-11-19,Bengaluru,43,Female,Google Ads
4930,2025-06-11,Bengaluru,28,Male,Influencer
4931,2025-07-04,Gurugram,40,Male,Google Ads
4932,2026-02-01,Mumbai,47,Male,Organic
4933,2025-09-01,Bengaluru,54,Female,Affiliate
4934,2026-04-02,Mumbai,32,Female,Affiliate
4935,2026-04-16,Jaipur,37,Male,Google Ads
4936,2025-01-20,Hyderabad,37,Male,Google Ads
4937,2026-01-30,Hyderabad,50,Female,Influencer
4938,2025-07-21,Gurugram,54,Female,Email
4939,2025-10-11,Jaipur,43,Female,Google Ads
4940,2025-05-25,Delhi,49,Female,Google Ads
4941,2025-07-20,Hyderabad,23,Other,Affiliate
4942,2025-06-30,Noida,47,Female,Influencer
4943,2025-01-28,Chennai,49,Female,Email
4944,2026-03-03,Mumbai,45,Male,Meta Ads
4945,2025-03-19,Gurugram,41,Male,Organic
4946,2025-07-24,Delhi,52,Male,Google Ads
4947,2025-04-16,Chennai,43,Female,Affiliate
4948,2025-03-29,Mumbai,50,Female,Meta Ads
4949,2025-07-23,Gurugram,26,Male,Google Ads
4950,2026-05-16,Kolkata,43,Other,Meta Ads
4951,2026-05-30,Delhi,35,Female,Google Ads
4952,2025-07-28,Bengaluru,51,Male,Meta Ads
4953,2025-10-03,Noida,51,Female,Organic
4954,2026-06-22,Noida,50,Female,Meta Ads
4955,2025-05-08,Delhi,27,Male,Organic
4956,2026-05-30,Noida,37,Female,Google Ads
4957,2025-02-27,Jaipur,20,Male,Meta Ads
4958,2025-05-04,Bengaluru,55,Female,Email
4959,2025-07-04,Jaipur,29,Female,Email
4960,2025-01-21,Gurugram,42,Female,Google Ads
4961,2026-03-21,Chennai,37,Female,Affiliate
4962,2026-04-12,Delhi,52,Male,Google Ads
4963,2025-07-28,Noida,49,Male,Google Ads
4964,2026-04-01,Delhi,47,Female,Google Ads
4965,2026-02-26,Kolkata,43,Male,Organic
4966,2026-03-13,Pune,24,Female,Google Ads
4967,2026-03-14,Chennai,53,Male,Google Ads
4968,2025-11-09,Jaipur,22,Male,Meta Ads
4969,2025-03-02,Mumbai,36,Female,Meta Ads
4970,2026-05-19,Chennai,33,Female,Google Ads
4971,2025-11-28,Hyderabad,34,Female,Organic
4972,2026-05-07,Hyderabad,55,Female,Organic
4973,2026-06-07,Pune,28,Male,Google Ads
4974,2025-04-13,Bengaluru,40,Female,Google Ads
4975,2025-08-08,Delhi,27,Female,Meta Ads
4976,2025-04-15,Delhi,52,Female,Influencer
4977,2025-01-28,Hyderabad,46,Male,Organic
4978,2026-06-11,Hyderabad,34,Female,Meta Ads
4979,2026-05-19,Chennai,22,Male,Influencer
4980,2026-05-23,Hyderabad,25,Female,Meta Ads
4981,2026-04-27,Noida,28,Male,Meta Ads
4982,2025-12-20,Mumbai,34,Female,Influencer
4983,2025-10-12,Bengaluru,51,Female,Organic
4984,2026-06-25,Jaipur,24,Female,Email
4985,2025-10-28,Hyderabad,40,Female,Organic
4986,2025-12-17,Pune,32,Female,Influencer
4987,2025-04-26,Chennai,21,Male,Google Ads
4988,2026-02-11,Mumbai,42,Female,Meta Ads
4989,2026-03-23,Jaipur,45,Other,Meta Ads
4990,2026-01-05,Pune,54,Male,Influencer
4991,2025-09-29,Kolkata,38,Male,Google Ads
4992,2025-04-18,Chennai,31,Female,Google Ads
4993,2025-01-19,Pune,50,Male,Meta Ads
4994,2025-12-08,Delhi,28,Female,Google Ads
4995,2026-01-08,Hyderabad,44,Female,Organic
4996,2026-02-26,Noida,53,Female,Meta Ads
4997,2026-06-03,Pune,20,Male,Affiliate
4998,2025-09-29,Chennai,53,Male,Organic
4999,2026-03-28,Hyderabad,27,Female,Meta Ads
5000,2026-01-26,Mumbai,37,Male,Affiliate
5001,2025-06-01,Delhi,29,Female,Google Ads
5002,2026-04-06,Pune,25,Male,Email
5003,2025-01-30,Pune,45,Male,Organic
5004,2025-11-23,Bengaluru,37,Male,Google Ads
5005,2026-05-28,Chennai,38,Male,Google Ads
5006,2025-12-26,Chennai,37,Female,Email
5007,2026-05-26,Hyderabad,46,Female,Email
5008,2025-01-31,Delhi,54,Female,Organic
5009,2025-10-18,Kolkata,38,Female,Google Ads
5010,2026-03-02,Bengaluru,25,Male,Google Ads
5011,2025-12-17,Pune,31,Male,Influencer
5012,2026-04-25,Jaipur,37,Female,Google Ads
5013,2025-09-10,Mumbai,23,Male,Influencer
5014,2026-01-08,Pune,28,Male,Organic
5015,2025-08-17,Delhi,27,Male,Organic
5016,2026-04-21,Kolkata,55,Female,Meta Ads
5017,2025-03-07,Delhi,34,Male,Affiliate
5018,2025-05-19,Hyderabad,51,Male,Influencer
5019,2025-02-22,Mumbai,39,Female,Organic
5020,2026-01-18,Delhi,38,Female,Organic
5021,2025-05-07,Bengaluru,53,Male,Meta Ads
5022,2025-06-22,Jaipur,44,Female,Google Ads
5023,2026-04-01,Noida,28,Male,Influencer
5024,2025-07-16,Gurugram,30,Male,Google Ads
5025,2025-03-21,Noida,43,Male,Meta Ads
5026,2025-01-12,Noida,20,Male,Meta Ads
5027,2025-05-04,Gurugram,25,Male,Organic
5028,2026-05-14,Hyderabad,22,Female,Organic
5029,2025-10-26,Chennai,45,Male,Organic
5030,2026-06-27,Pune,35,Female,Google Ads
5031,2025-04-28,Chennai,20,Male,Google Ads
5032,2025-07-11,Chennai,46,Male,Google Ads
5033,2025-03-30,Mumbai,43,Female,Influencer
5034,2025-08-06,Jaipur,45,Female,Google Ads
5035,2025-11-04,Noida,25,Male,Influencer
5036,2026-03-17,Pune,51,Male,Google Ads
5037,2025-07-20,Noida,26,Female,Affiliate
5038,2026-02-25,Chennai,40,Male,Email
5039,2025-12-08,Delhi,40,Female,Affiliate
5040,2025-06-09,Gurugram,27,Female,Organic
5041,2026-05-13,Mumbai,33,Male,Organic
5042,2025-08-25,Pune,21,Female,Organic
5043,2025-03-24,Delhi,36,Male,Meta Ads
5044,2026-06-09,Gurugram,44,Female,Influencer
5045,2026-05-13,Mumbai,31,Other,Organic
5046,2025-01-28,Chennai,39,Female,Google Ads
5047,2026-05-07,Jaipur,54,Other,Meta Ads
5048,2026-06-01,Pune,28,Female,Email
5049,2026-03-28,Hyderabad,30,Male,Affiliate
5050,2025-05-19,Mumbai,24,Male,Affiliate
5051,2025-12-11,Kolkata,39,Male,Meta Ads
5052,2025-10-21,Noida,27,Male,Organic
5053,2025-12-04,Noida,50,Female,Google Ads
5054,2025-12-02,Gurugram,30,Female,Meta Ads
5055,2025-12-15,Gurugram,43,Female,Affiliate
5056,2025-10-08,Bengaluru,26,Male,Google Ads
5057,2026-01-12,Jaipur,31,Male,Meta Ads
5058,2025-10-15,Pune,26,Male,Google Ads
5059,2025-01-09,Mumbai,39,Other,Google Ads
5060,2025-01-20,Gurugram,20,Male,Google Ads
5061,2026-06-07,Pune,22,Male,Google Ads
5062,2026-05-11,Gurugram,38,Male,Meta Ads
5063,2025-11-16,Jaipur,39,Other,Influencer
5064,2025-04-06,Bengaluru,31,Male,Google Ads
5065,2026-03-02,Hyderabad,35,Female,Affiliate
5066,2025-03-20,Jaipur,34,Male,Organic
5067,2025-07-25,Mumbai,47,Male,Google Ads
5068,2025-06-29,Bengaluru,36,Female,Meta Ads
5069,2025-01-07,Hyderabad,50,Female,Google Ads
5070,2026-03-16,Gurugram,27,Female,Affiliate
5071,2025-10-05,Delhi,27,Male,Organic
5072,2025-06-22,Gurugram,34,Other,Meta Ads
5073,2025-10-04,Noida,22,Female,Google Ads
5074,2025-01-01,Pune,44,Female,Google Ads
5075,2025-08-27,Delhi,34,Male,Organic
5076,2025-10-11,Mumbai,33,Male,Google Ads
5077,2025-07-05,Kolkata,39,Male,Email
5078,2026-03-29,Hyderabad,22,Female,Organic
5079,2025-05-17,Pune,33,Female,Organic
5080,2025-03-17,Pune,54,Female,Google Ads
5081,2025-10-15,Gurugram,42,Male,Meta Ads
5082,2026-04-29,Pune,40,Male,Meta Ads
5083,2025-07-24,Gurugram,38,Male,Affiliate
5084,2025-01-26,Pune,36,Female,Meta Ads
5085,2026-06-13,Pune,53,Male,Meta Ads
5086,2025-08-31,Kolkata,53,Male,Google Ads
5087,2025-04-05,Jaipur,34,Male,Organic
5088,2025-12-02,Delhi,53,Male,Organic
5089,2025-06-24,Gurugram,22,Other,Organic
5090,2026-05-27,Hyderabad,31,Male,Organic
5091,2025-06-10,Mumbai,30,Female,Affiliate
5092,2025-10-27,Pune,45,Female,Affiliate
5093,2025-10-24,Kolkata,41,Female,Meta Ads
5094,2025-05-13,Gurugram,37,Male,Google Ads
5095,2025-09-30,Kolkata,29,Female,Influencer
5096,2025-03-01,Kolkata,38,Female,Organic
5097,2025-12-17,Jaipur,29,Male,Influencer
5098,2026-02-18,Delhi,37,Female,Meta Ads
5099,2026-06-02,Gurugram,32,Male,Influencer
5100,2025-06-27,Noida,51,Male,Google Ads
5101,2025-06-05,Noida,46,Male,Email
5102,2025-10-27,Delhi,26,Female,Meta Ads
5103,2026-01-13,Bengaluru,53,Male,Google Ads
5104,2026-06-25,Delhi,43,Male,Google Ads
5105,2025-01-14,Gurugram,32,Male,Google Ads
5106,2025-05-10,Jaipur,39,Male,Google Ads
5107,2025-05-24,Kolkata,27,Male,Influencer
5108,2025-05-20,Jaipur,21,Female,Influencer
5109,2025-09-10,Delhi,35,Male,Affiliate
5110,2026-04-21,Pune,48,Female,Influencer
5111,2025-01-17,Pune,32,Female,Affiliate
5112,2026-03-21,Noida,33,Female,Influencer
5113,2025-12-03,Jaipur,55,Female,Google Ads
5114,2025-12-02,Bengaluru,55,Male,Meta Ads
5115,2026-01-05,Jaipur,36,Female,Affiliate
5116,2025-03-04,Noida,21,Male,Meta Ads
5117,2026-02-11,Pune,44,Male,Organic
5118,2025-05-16,Noida,45,Male,Email
5119,2025-10-09,Jaipur,52,Female,Meta Ads
5120,2026-01-04,Pune,54,Female,Meta Ads
5121,2025-11-26,Delhi,42,Male,Organic
5122,2025-06-26,Gurugram,23,Female,Email
5123,2025-08-04,Mumbai,28,Male,Meta Ads
5124,2025-09-17,Delhi,45,Male,Organic
5125,2025-01-23,Delhi,41,Male,Meta Ads
5126,2026-01-31,Jaipur,35,Female,Meta Ads
5127,2025-02-24,Jaipur,34,Female,Organic
5128,2025-09-07,Hyderabad,45,Male,Meta Ads
5129,2025-12-23,Jaipur,35,Male,Influencer
5130,2025-02-13,Pune,25,Female,Meta Ads
5131,2026-06-27,Delhi,55,Female,Influencer
5132,2025-07-25,Chennai,32,Male,Affiliate
5133,2025-01-09,Delhi,30,Female,Affiliate
5134,2025-12-25,Kolkata,22,Female,Organic
5135,2025-10-31,Mumbai,36,Male,Organic
5136,2025-12-15,Noida,55,Male,Email
5137,2026-02-14,Gurugram,25,Female,Email
5138,2025-09-17,Pune,28,Male,Google Ads
5139,2026-03-27,Kolkata,26,Male,Google Ads
5140,2025-07-21,Hyderabad,23,Female,Google Ads
5141,2025-10-25,Noida,41,Female,Organic
5142,2025-03-28,Jaipur,30,Female,Google Ads
5143,2025-12-04,Chennai,47,Female,Email
5144,2025-05-23,Bengaluru,34,Male,Google Ads
5145,2026-01-15,Hyderabad,42,Female,Google Ads
5146,2026-03-13,Jaipur,23,Male,Email
5147,2026-04-14,Mumbai,31,Female,Affiliate
5148,2026-05-22,Delhi,34,Male,Meta Ads
5149,2025-03-08,Noida,22,Male,Influencer
5150,2025-03-17,Pune,35,Male,Google Ads
5151,2026-05-20,Jaipur,36,Female,Meta Ads
5152,2025-07-27,Chennai,34,Female,Google Ads
5153,2025-01-15,Pune,38,Female,Meta Ads
5154,2025-06-06,Mumbai,48,Male,Google Ads
5155,2026-04-01,Bengaluru,47,Male,Google Ads
5156,2025-07-13,Delhi,20,Female,Organic
5157,2025-02-11,Mumbai,43,Male,Organic
5158,2026-01-29,Pune,52,Female,Google Ads
5159,2025-04-17,Jaipur,51,Female,Influencer
5160,2025-07-12,Jaipur,31,Female,Organic
5161,2025-01-03,Kolkata,48,Male,Meta Ads
5162,2025-11-25,Delhi,48,Female,Meta Ads
5163,2025-08-31,Kolkata,33,Female,Meta Ads
5164,2026-04-18,Gurugram,51,Female,Affiliate
5165,2025-07-02,Pune,42,Female,Meta Ads
5166,2025-04-22,Jaipur,47,Male,Google Ads
5167,2025-04-01,Kolkata,46,Female,Google Ads
5168,2025-04-20,Pune,48,Male,Meta Ads
5169,2025-09-03,Gurugram,54,Female,Meta Ads
5170,2025-02-17,Hyderabad,50,Female,Email
5171,2025-08-08,Chennai,35,Female,Influencer
5172,2026-04-11,Hyderabad,40,Male,Meta Ads
5173,2026-02-23,Bengaluru,43,Female,Meta Ads
5174,2025-12-14,Bengaluru,50,Male,Google Ads
5175,2026-05-02,Hyderabad,34,Male,Meta Ads
5176,2026-03-02,Delhi,31,Female,Organic
5177,2025-12-22,Jaipur,46,Female,Influencer
5178,2026-04-16,Noida,54,Male,Organic
5179,2025-03-09,Jaipur,52,Female,Google Ads
5180,2026-03-22,Delhi,25,Female,Affiliate
5181,2025-06-10,Hyderabad,53,Female,Affiliate
5182,2026-02-04,Bengaluru,48,Female,Google Ads
5183,2026-05-13,Hyderabad,25,Female,Influencer
5184,2025-09-28,Bengaluru,20,Male,Organic
5185,2025-02-18,Kolkata,27,Male,Affiliate
5186,2025-07-21,Delhi,53,Female,Meta Ads
5187,2025-08-10,Jaipur,47,Female,Google Ads
5188,2026-05-26,Pune,40,Male,Affiliate
5189,2026-05-29,Chennai,42,Male,Meta Ads
5190,2025-11-06,Noida,34,Female,Influencer
5191,2026-06-03,Delhi,52,Female,Google Ads
5192,2025-08-26,Mumbai,25,Female,Meta Ads
5193,2025-08-13,Mumbai,31,Female,Organic
5194,2026-04-01,Chennai,27,Female,Email
5195,2025-12-30,Kolkata,50,Female,Meta Ads
5196,2025-10-12,Bengaluru,39,Male,Organic
5197,2025-09-06,Chennai,44,Female,Organic
5198,2026-01-20,Delhi,53,Female,Email
5199,2026-02-15,Chennai,27,Female,Meta Ads
5200,2025-09-25,Delhi,54,Male,Organic
5201,2025-01-18,Pune,24,Female,Email
5202,2025-02-25,Mumbai,47,Female,Affiliate
5203,2025-03-20,Bengaluru,45,Male,Organic
5204,2025-09-09,Gurugram,49,Other,Meta Ads
5205,2025-12-01,Bengaluru,25,Female,Google Ads
5206,2026-03-15,Kolkata,54,Female,Google Ads
5207,2025-05-07,Kolkata,48,Female,Meta Ads
5208,2026-03-05,Mumbai,23,Male,Organic
5209,2025-12-29,Gurugram,40,Female,Affiliate
5210,2025-01-29,Hyderabad,49,Male,Influencer
5211,2025-07-11,Pune,37,Female,Email
5212,2025-06-14,Noida,33,Female,Organic
5213,2026-04-29,Chennai,29,Female,Organic
5214,2026-05-18,Jaipur,38,Female,Meta Ads
5215,2026-03-23,Kolkata,55,Female,Organic
5216,2025-10-15,Hyderabad,41,Male,Meta Ads
5217,2025-09-26,Mumbai,45,Male,Meta Ads
5218,2025-06-19,Mumbai,48,Male,Influencer
5219,2026-02-26,Chennai,48,Female,Email
5220,2025-02-17,Bengaluru,34,Female,Google Ads
5221,2025-05-28,Noida,47,Female,Email
5222,2025-03-15,Pune,31,Male,Influencer
5223,2025-09-27,Noida,41,Female,Google Ads
5224,2025-06-13,Jaipur,30,Male,Influencer
5225,2025-04-18,Bengaluru,53,Other,Influencer
5226,2025-07-25,Mumbai,46,Female,Email
5227,2026-04-15,Delhi,41,Female,Meta Ads
5228,2025-11-01,Noida,36,Female,Google Ads
5229,2026-03-25,Jaipur,38,Male,Google Ads
5230,2026-05-14,Hyderabad,48,Male,Meta Ads
5231,2026-05-07,Jaipur,29,Female,Affiliate
5232,2025-07-11,Jaipur,49,Female,Influencer
5233,2026-04-24,Delhi,30,Male,Google Ads
5234,2026-05-11,Mumbai,25,Male,Meta Ads
5235,2026-06-07,Kolkata,46,Female,Email
5236,2025-07-11,Bengaluru,45,Male,Meta Ads
5237,2025-05-05,Hyderabad,32,Male,Email
5238,2025-11-15,Hyderabad,43,Female,Influencer
5239,2026-05-23,Chennai,46,Female,Meta Ads
5240,2026-05-06,Jaipur,48,Male,Google Ads
5241,2025-11-08,Kolkata,54,Male,Organic
5242,2025-03-23,Pune,50,Male,Google Ads
5243,2025-08-19,Hyderabad,35,Male,Influencer
5244,2026-01-25,Mumbai,28,Female,Influencer
5245,2025-11-02,Noida,23,Male,Google Ads
5246,2025-07-08,Chennai,40,Male,Email
5247,2025-07-06,Delhi,43,Female,Affiliate
5248,2025-02-02,Pune,44,Female,Meta Ads
5249,2025-06-07,Bengaluru,20,Male,Meta Ads
5250,2025-12-31,Chennai,45,Male,Influencer
5251,2025-05-12,Jaipur,48,Female,Google Ads
5252,2026-06-26,Hyderabad,45,Female,Email
5253,2025-02-14,Hyderabad,38,Female,Google Ads
5254,2025-11-17,Bengaluru,20,Male,Meta Ads
5255,2025-09-28,Mumbai,37,Female,Affiliate
5256,2026-03-31,Delhi,43,Male,Organic
5257,2026-04-29,Delhi,40,Male,Organic
5258,2025-10-24,Chennai,40,Female,Google Ads
5259,2025-12-10,Jaipur,38,Female,Affiliate
5260,2026-01-16,Delhi,39,Male,Meta Ads
5261,2025-10-11,Mumbai,31,Male,Email
5262,2025-04-11,Pune,41,Female,Google Ads
5263,2025-08-22,Chennai,30,Male,Email
5264,2025-05-12,Chennai,37,Male,Email
5265,2025-09-11,Pune,34,Male,Meta Ads
5266,2025-12-02,Delhi,45,Male,Email
5267,2025-04-25,Gurugram,52,Female,Meta Ads
5268,2025-05-16,Bengaluru,42,Male,Organic
5269,2026-03-25,Delhi,24,Female,Email
5270,2025-07-25,Mumbai,44,Female,Affiliate
5271,2025-04-19,Mumbai,31,Male,Google Ads
5272,2026-01-24,Jaipur,21,Female,Google Ads
5273,2026-01-26,Mumbai,26,Male,Google Ads
5274,2026-03-27,Jaipur,55,Female,Google Ads
5275,2026-02-19,Chennai,35,Female,Email
5276,2026-06-25,Pune,27,Female,Google Ads
5277,2025-11-10,Kolkata,24,Male,Google Ads
5278,2025-06-06,Kolkata,43,Female,Meta Ads
5279,2026-04-16,Gurugram,47,Female,Email
5280,2025-05-25,Bengaluru,32,Male,Organic
5281,2025-06-08,Hyderabad,23,Male,Meta Ads
5282,2026-03-28,Jaipur,32,Male,Influencer
5283,2026-04-26,Delhi,43,Male,Google Ads
5284,2025-07-04,Bengaluru,24,Male,Email
5285,2026-02-02,Gurugram,29,Female,Meta Ads
5286,2026-05-18,Gurugram,20,Other,Affiliate
5287,2026-03-12,Chennai,36,Male,Google Ads
5288,2025-01-03,Gurugram,26,Female,Influencer
5289,2025-12-29,Chennai,27,Female,Organic
5290,2025-04-03,Jaipur,24,Female,Email
5291,2026-04-07,Chennai,46,Female,Email
5292,2025-02-06,Noida,37,Female,Meta Ads
5293,2026-06-26,Noida,54,Female,Google Ads
5294,2025-04-07,Bengaluru,34,Male,Influencer
5295,2025-08-17,Hyderabad,27,Male,Affiliate
5296,2025-05-08,Chennai,27,Female,Google Ads
5297,2026-03-20,Bengaluru,54,Male,Google Ads
5298,2025-08-03,Noida,41,Male,Meta Ads
5299,2026-02-10,Jaipur,31,Male,Organic
5300,2025-02-06,Jaipur,43,Female,Email
5301,2025-09-04,Pune,40,Male,Organic
5302,2026-05-12,Pune,24,Female,Google Ads
5303,2026-05-21,Jaipur,45,Male,Influencer
5304,2025-04-24,Bengaluru,24,Female,Google Ads
5305,2025-08-03,Noida,27,Female,Meta Ads
5306,2025-08-11,Pune,45,Female,Influencer
5307,2025-11-05,Bengaluru,36,Male,Organic
5308,2025-10-20,Chennai,27,Male,Email
5309,2025-02-27,Chennai,22,Female,Affiliate
5310,2026-02-20,Bengaluru,41,Female,Google Ads
5311,2025-05-04,Mumbai,45,Male,Google Ads
5312,2025-06-21,Bengaluru,27,Female,Google Ads
5313,2026-04-04,Pune,34,Female,Meta Ads
5314,2026-01-11,Pune,32,Male,Organic
5315,2025-08-05,Hyderabad,52,Female,Email
5316,2026-05-13,Hyderabad,48,Female,Meta Ads
5317,2025-08-03,Jaipur,29,Female,Affiliate
5318,2025-11-05,Gurugram,38,Male,Meta Ads
5319,2025-05-15,Noida,53,Male,Google Ads
5320,2025-04-10,Chennai,32,Male,Meta Ads
5321,2025-09-25,Jaipur,25,Male,Organic
5322,2025-11-03,Pune,30,Male,Meta Ads
5323,2026-03-16,Bengaluru,41,Female,Influencer
5324,2025-08-02,Mumbai,55,Female,Affiliate
5325,2026-05-03,Bengaluru,31,Male,Affiliate
5326,2025-11-28,Delhi,22,Female,Organic
5327,2025-02-08,Hyderabad,26,Male,Email
5328,2026-02-07,Gurugram,34,Male,Influencer
5329,2025-11-10,Gurugram,23,Female,Email
5330,2025-08-01,Hyderabad,21,Female,Meta Ads
5331,2025-09-12,Jaipur,43,Male,Google Ads
5332,2025-06-14,Gurugram,49,Female,Affiliate
5333,2025-12-01,Jaipur,28,Female,Meta Ads
5334,2025-11-05,Hyderabad,38,Female,Affiliate
5335,2025-09-01,Jaipur,40,Other,Influencer
5336,2025-06-05,Mumbai,44,Male,Meta Ads
5337,2025-08-06,Jaipur,55,Male,Meta Ads
5338,2025-09-29,Pune,51,Female,Google Ads
5339,2025-09-15,Pune,31,Female,Meta Ads
5340,2025-06-18,Hyderabad,55,Male,Organic
5341,2025-11-14,Bengaluru,21,Male,Meta Ads
5342,2025-05-04,Hyderabad,54,Male,Meta Ads
5343,2025-10-01,Kolkata,25,Male,Email
5344,2025-03-08,Chennai,24,Male,Meta Ads
5345,2025-09-15,Delhi,24,Other,Google Ads
5346,2026-03-04,Pune,24,Male,Google Ads
5347,2026-03-22,Kolkata,36,Female,Affiliate
5348,2026-01-14,Chennai,43,Male,Meta Ads
5349,2026-02-11,Bengaluru,46,Male,Google Ads
5350,2025-02-05,Mumbai,20,Female,Meta Ads
5351,2025-07-06,Pune,30,Male,Organic
5352,2025-12-23,Pune,24,Male,Organic
5353,2026-03-13,Mumbai,25,Female,Meta Ads
5354,2025-11-14,Bengaluru,46,Male,Email
5355,2026-04-11,Mumbai,43,Male,Organic
5356,2025-05-29,Delhi,27,Female,Affiliate
5357,2025-03-25,Delhi,30,Male,Organic
5358,2025-02-17,Delhi,53,Female,Organic
5359,2025-11-14,Bengaluru,40,Male,Google Ads
5360,2025-12-29,Hyderabad,28,Male,Meta Ads
5361,2025-06-05,Bengaluru,53,Male,Affiliate
5362,2026-03-04,Jaipur,27,Female,Google Ads
5363,2026-02-07,Gurugram,30,Male,Meta Ads
5364,2025-07-16,Mumbai,44,Female,Organic
5365,2025-05-11,Gurugram,38,Female,Influencer
5366,2026-02-09,Gurugram,22,Female,Google Ads
5367,2026-01-01,Hyderabad,49,Male,Affiliate
5368,2025-04-04,Mumbai,28,Female,Google Ads
5369,2025-05-20,Mumbai,44,Female,Affiliate
5370,2025-09-22,Pune,32,Male,Affiliate
5371,2025-10-06,Kolkata,47,Female,Organic
5372,2025-04-01,Gurugram,52,Female,Influencer
5373,2026-06-02,Noida,47,Female,Influencer
5374,2025-07-31,Gurugram,53,Female,Influencer
5375,2025-07-27,Hyderabad,39,Male,Email
5376,2025-02-02,Jaipur,22,Male,Meta Ads
5377,2026-04-23,Noida,39,Female,Google Ads
5378,2025-05-09,Delhi,36,Female,Google Ads
5379,2026-06-22,Hyderabad,45,Female,Organic
5380,2025-09-28,Jaipur,28,Male,Google Ads
5381,2026-04-22,Hyderabad,45,Female,Influencer
5382,2025-04-08,Jaipur,35,Female,Google Ads
5383,2025-04-01,Pune,44,Other,Google Ads
5384,2026-03-13,Delhi,35,Male,Google Ads
5385,2026-03-23,Bengaluru,33,Other,Google Ads
5386,2025-10-23,Chennai,27,Male,Google Ads
5387,2025-01-18,Hyderabad,49,Female,Email
5388,2026-05-30,Noida,22,Male,Meta Ads
5389,2025-08-03,Noida,28,Female,Affiliate
5390,2026-05-26,Pune,35,Male,Meta Ads
5391,2026-04-20,Bengaluru,25,Male,Organic
5392,2026-04-10,Hyderabad,53,Male,Organic
5393,2026-01-11,Mumbai,32,Female,Google Ads
5394,2026-01-02,Mumbai,28,Female,Google Ads
5395,2025-10-18,Pune,29,Female,Affiliate
5396,2025-01-14,Delhi,26,Female,Organic
5397,2025-07-31,Bengaluru,43,Male,Google Ads
5398,2026-02-03,Mumbai,37,Male,Organic
5399,2026-03-19,Chennai,28,Male,Meta Ads
5400,2025-11-01,Chennai,51,Male,Google Ads
5401,2026-01-22,Bengaluru,43,Female,Google Ads
5402,2025-01-12,Gurugram,34,Male,Organic
5403,2025-09-13,Gurugram,38,Female,Meta Ads
5404,2025-10-04,Gurugram,43,Female,Email
5405,2026-05-02,Gurugram,25,Female,Google Ads
5406,2025-06-19,Chennai,49,Male,Google Ads
5407,2025-05-06,Delhi,29,Female,Google Ads
5408,2025-07-12,Delhi,21,Female,Meta Ads
5409,2025-04-03,Hyderabad,38,Female,Affiliate
5410,2025-11-01,Gurugram,51,Female,Organic
5411,2025-12-17,Kolkata,46,Male,Google Ads
5412,2026-03-13,Chennai,31,Female,Google Ads
5413,2026-06-14,Chennai,34,Female,Google Ads
5414,2025-02-10,Bengaluru,41,Female,Affiliate
5415,2025-05-15,Bengaluru,28,Female,Email
5416,2025-06-13,Bengaluru,49,Female,Affiliate
5417,2025-05-17,Noida,30,Male,Meta Ads
5418,2026-03-27,Hyderabad,27,Male,Email
5419,2025-03-18,Kolkata,23,Female,Email
5420,2025-01-17,Gurugram,44,Female,Organic
5421,2026-04-15,Delhi,20,Female,Meta Ads
5422,2026-06-09,Hyderabad,48,Male,Google Ads
5423,2025-05-04,Mumbai,55,Female,Meta Ads
5424,2025-07-01,Chennai,24,Female,Influencer
