order_id,product_id,quantity,unit_price,discount_pct,revenue,cost,gross_profit
23131,24,2,6665.05,0.1,13330.1,8455.72,4874.38
23132,99,1,9993.99,0.1,9993.99,6074.75,3919.24
23133,25,2,9312.23,0.2,18624.46,11643.68,6980.78
23134,86,1,2238.69,0.25,2238.69,1706.69,532.0
23135,19,2,3688.5,0.1,7377.0,4737.68,2639.32
23136,5,2,6027.34,0.05,12054.68,6244.14,5810.54
23137,85,1,9725.66,0.05,9725.66,4883.02,4842.64
23138,50,2,886.02,0.25,1772.04,1556.36,215.68
23139,98,1,3079.63,0.0,3079.63,1748.36,1331.27
23140,17,3,5677.08,0.0,17031.24,8896.14,8135.1
23141,31,2,7613.37,0.1,15226.74,10577.84,4648.9
23142,99,2,11466.43,0.1,22932.86,12149.5,10783.36
23143,74,1,6247.29,0.1,6247.29,4357.9,1889.39
23144,20,2,7534.89,0.05,15069.78,9045.94,6023.84
23145,16,1,1464.83,0.0,1464.83,1154.59,310.24
23146,43,1,3176.05,0.1,3176.05,2067.42,1108.63
23147,95,1,668.13,0.15,668.13,485.9,182.23
23148,11,1,3211.53,0.1,3211.53,2790.43,421.1
23149,70,1,1986.91,0.1,1986.91,1531.33,455.58
23150,15,1,5935.14,0.1,5935.14,3189.72,2745.42
23151,70,3,2228.04,0.2,6684.12,4593.99,2090.13
23152,84,2,434.65,0.0,869.3,516.02,353.28
23153,25,2,10845.89,0.05,21691.78,11643.68,10048.1
23154,69,1,6900.8,0.25,6900.8,5643.33,1257.47
23155,53,1,9091.56,0.1,9091.56,6971.98,2119.58
23156,7,1,6199.9,0.1,6199.9,3624.91,2574.99
23157,41,2,8821.21,0.15,17642.42,12482.62,5159.8
23158,76,2,7518.45,0.1,15036.9,12062.32,2974.58
23159,87,1,5605.62,0.15,5605.62,4936.17,669.45
23160,83,1,10094.38,0.1,10094.38,5642.89,4451.49
23161,66,1,1862.59,0.2,1862.59,1320.87,541.72
23162,71,1,8453.85,0.0,8453.85,4296.17,4157.68
23163,28,3,1481.09,0.2,4443.27,3887.7,555.57
23164,67,1,9944.48,0.0,9944.48,5669.55,4274.93
23165,11,1,2982.59,0.15,2982.59,2790.43,192.16
23166,21,1,4172.92,0.1,4172.92,2461.64,1711.28
23167,81,3,5416.97,0.0,16250.91,9301.68,6949.23
23168,27,2,10999.94,0.05,21999.88,11532.1,10467.78
23169,7,2,5380.56,0.2,10761.12,7249.82,3511.3
23170,18,3,11358.66,0.0,34075.98,16195.65,17880.33
23171,47,1,5227.81,0.15,5227.81,4496.11,731.7
23172,53,1,8879.12,0.15,8879.12,6971.98,1907.14
23173,65,1,1531.43,0.05,1531.43,1038.04,493.39
23174,57,1,1465.03,0.15,1465.03,932.87,532.16
23175,61,1,3360.15,0.0,3360.15,1821.68,1538.47
23176,16,1,1720.27,0.25,1720.27,1154.59,565.68
23177,12,1,9530.28,0.0,9530.28,5097.89,4432.39
23178,33,1,837.33,0.15,837.33,615.72,221.61
23179,65,1,1108.55,0.2,1108.55,1038.04,70.51
23180,53,2,11255.03,0.05,22510.06,13943.96,8566.1
23181,25,1,6988.18,0.15,6988.18,5821.84,1166.34
23182,78,3,3107.99,0.0,9323.97,6561.21,2762.76
23183,56,2,11337.73,0.05,22675.46,11128.94,11546.52
23184,81,1,5088.29,0.2,5088.29,3100.56,1987.73
23185,25,1,6485.32,0.15,6485.32,5821.84,663.48
23186,78,1,3647.06,0.15,3647.06,2187.07,1459.99
23187,39,1,1293.84,0.0,1293.84,689.88,603.96
23188,15,2,4504.53,0.0,9009.06,6379.44,2629.62
23189,75,2,1924.79,0.0,3849.58,2181.22,1668.36
23190,88,3,4449.88,0.1,13349.64,9617.49,3732.15
23191,26,1,5714.8,0.1,5714.8,4832.94,881.86
23192,4,1,5305.74,0.2,5305.74,5130.25,175.49
23193,86,2,2018.93,0.15,4037.86,3413.38,624.48
23194,56,1,6989.12,0.15,6989.12,5564.47,1424.65
23195,46,2,8981.02,0.05,17962.04,11210.84,6751.2
23196,28,3,1658.72,0.1,4976.16,3887.7,1088.46
23197,100,1,4826.6,0.2,4826.6,4441.72,384.88
23198,29,2,7981.08,0.15,15962.16,8796.88,7165.28
23199,62,2,3585.95,0.0,7171.9,3888.9,3283.0
23200,22,1,2498.43,0.0,2498.43,1242.95,1255.48
23201,16,2,1969.84,0.1,3939.68,2309.18,1630.5
23202,47,1,8767.05,0.0,8767.05,4496.11,4270.94
23203,75,2,1948.92,0.0,3897.84,2181.22,1716.62
23204,5,2,4222.65,0.2,8445.3,6244.14,2201.16
23205,62,2,3872.36,0.0,7744.72,3888.9,3855.82
23206,22,1,2646.15,0.0,2646.15,1242.95,1403.2
23207,12,3,6680.56,0.0,20041.68,15293.67,4748.01
23208,97,2,9893.19,0.25,19786.38,13588.68,6197.7
23209,7,2,5167.09,0.0,10334.18,7249.82,3084.36
23210,17,1,3903.13,0.1,3903.13,2965.38,937.75
23211,83,1,6877.32,0.05,6877.32,5642.89,1234.43
23212,11,1,5591.07,0.0,5591.07,2790.43,2800.64
23213,49,1,7072.58,0.0,7072.58,3300.0,3772.58
23214,31,1,7324.74,0.0,7324.74,5288.92,2035.82
23215,70,1,2061.9,0.25,2061.9,1531.33,530.57
23216,88,1,5461.96,0.05,5461.96,3205.83,2256.13
23217,51,1,5774.88,0.05,5774.88,4239.85,1535.03
23218,16,1,1292.85,0.15,1292.85,1154.59,138.26
23219,83,1,9505.27,0.1,9505.27,5642.89,3862.38
23220,84,3,466.77,0.15,1400.31,774.03,626.28
23221,17,2,3993.08,0.0,7986.16,5930.76,2055.4
23222,4,3,7501.79,0.0,22505.37,15390.75,7114.62
23223,12,1,9479.88,0.0,9479.88,5097.89,4381.99
23224,43,1,3303.33,0.1,3303.33,2067.42,1235.91
23225,39,1,1480.02,0.0,1480.02,689.88,790.14
23226,95,1,705.5,0.05,705.5,485.9,219.6
23227,52,1,1547.84,0.2,1547.84,1307.22,240.62
23228,100,2,6077.98,0.1,12155.96,8883.44,3272.52
23229,62,1,2866.0,0.1,2866.0,1944.45,921.55
23230,99,1,8326.18,0.1,8326.18,6074.75,2251.43
23231,24,2,5473.19,0.2,10946.38,8455.72,2490.66
23232,75,1,1845.42,0.1,1845.42,1090.61,754.81
23233,76,1,7660.02,0.0,7660.02,6031.16,1628.86
23234,85,2,8803.0,0.0,17606.0,9766.04,7839.96
23235,74,3,6035.5,0.15,18106.5,13073.7,5032.8
23236,30,1,3751.73,0.2,3751.73,2729.81,1021.92
23237,50,1,1526.12,0.0,1526.12,778.18,747.94
23238,32,1,6040.8,0.2,6040.8,4165.58,1875.22
23239,48,2,7418.07,0.05,14836.14,8273.9,6562.24
23240,53,1,11984.95,0.2,11984.95,6971.98,5012.97
23241,72,2,6545.97,0.1,13091.94,7318.96,5772.98
23242,19,1,4928.2,0.0,4928.2,2368.84,2559.36
23243,100,1,6317.09,0.1,6317.09,4441.72,1875.37
23244,34,2,4985.22,0.2,9970.44,7702.88,2267.56
23245,38,2,6847.08,0.1,13694.16,11852.5,1841.66
23246,55,1,933.18,0.2,933.18,761.09,172.09
23247,28,2,1816.03,0.15,3632.06,2591.8,1040.26
23248,43,1,2715.06,0.0,2715.06,2067.42,647.64
23249,49,3,4711.09,0.2,14133.27,9900.0,4233.27
23250,5,1,4441.13,0.05,4441.13,3122.07,1319.06
23251,25,2,9154.11,0.0,18308.22,11643.68,6664.54
23252,3,1,6332.81,0.1,6332.81,4653.21,1679.6
23253,6,1,4303.24,0.05,4303.24,2263.73,2039.51
23254,98,1,2617.17,0.15,2617.17,1748.36,868.81
23255,96,2,8396.02,0.0,16792.04,9278.46,7513.58
23256,50,2,1142.69,0.2,2285.38,1556.36,729.02
23257,36,3,3434.09,0.15,10302.27,6071.46,4230.81
23258,61,1,2058.87,0.15,2058.87,1821.68,237.19
23259,52,1,2113.63,0.05,2113.63,1307.22,806.41
23260,88,2,3931.08,0.1,7862.16,6411.66,1450.5
23261,11,1,3697.0,0.2,3697.0,2790.43,906.57
23262,97,1,8742.53,0.05,8742.53,6794.34,1948.19
23263,74,2,7911.78,0.0,15823.56,8715.8,7107.76
23264,95,2,566.0,0.2,1132.0,971.8,160.2
23265,49,2,3616.56,0.15,7233.12,6600.0,633.12
23266,73,1,3748.96,0.0,3748.96,2453.1,1295.86
23267,18,3,8589.36,0.05,25768.08,16195.65,9572.43
23268,78,2,4392.91,0.05,8785.82,4374.14,4411.68
23269,27,3,8986.96,0.0,26960.88,17298.15,9662.73
23270,1,3,13388.01,0.05,40164.03,20082.09,20081.94
23271,62,1,2338.79,0.15,2338.79,1944.45,394.34
23272,28,1,2292.66,0.1,2292.66,1295.9,996.76
23273,87,2,6213.96,0.1,12427.92,9872.34,2555.58
23274,21,3,3093.3,0.2,9279.9,7384.92,1894.98
23275,11,1,5320.3,0.0,5320.3,2790.43,2529.87
23276,31,1,9063.21,0.05,9063.21,5288.92,3774.29
23277,19,2,3969.26,0.2,7938.52,4737.68,3200.84
23278,90,1,9434.43,0.05,9434.43,6151.25,3283.18
23279,87,1,8095.51,0.0,8095.51,4936.17,3159.34
23280,61,1,2367.72,0.1,2367.72,1821.68,546.04
23281,74,1,5444.23,0.1,5444.23,4357.9,1086.33
23282,23,1,8912.27,0.1,8912.27,5254.37,3657.9
23283,93,3,7531.35,0.25,22594.05,14993.43,7600.62
23284,77,3,7629.26,0.2,22887.78,15803.52,7084.26
23285,16,3,1182.81,0.25,3548.43,3463.77,84.66
23286,51,1,5310.12,0.15,5310.12,4239.85,1070.27
23287,66,3,1490.42,0.25,4471.26,3962.61,508.65
23288,12,2,8573.52,0.1,17147.04,10195.78,6951.26
23289,24,3,8453.07,0.0,25359.21,12683.58,12675.63
23290,7,3,5573.47,0.2,16720.41,10874.73,5845.68
23291,31,1,7472.4,0.2,7472.4,5288.92,2183.48
23292,11,2,4699.85,0.0,9399.7,5580.86,3818.84
23293,54,1,1261.17,0.15,1261.17,779.88,481.29
23294,14,1,2666.5,0.1,2666.5,1920.38,746.12
23295,39,1,1203.4,0.0,1203.4,689.88,513.52
23296,25,3,12413.78,0.0,37241.34,17465.52,19775.82
23297,57,1,989.76,0.25,989.76,932.87,56.89
23298,41,3,11500.33,0.0,34500.99,18723.93,15777.06
23299,39,3,999.1,0.0,2997.3,2069.64,927.66
23300,48,2,4479.26,0.15,8958.52,8273.9,684.62
23301,76,3,11822.33,0.0,35466.99,18093.48,17373.51
23302,74,1,4969.58,0.1,4969.58,4357.9,611.68
23303,24,2,6023.11,0.0,12046.22,8455.72,3590.5
23304,86,1,2538.04,0.2,2538.04,1706.69,831.35
23305,8,3,10985.26,0.0,32955.78,17461.47,15494.31
23306,57,1,1621.13,0.15,1621.13,932.87,688.26
23307,79,3,5473.16,0.15,16419.48,12498.06,3921.42
23308,77,3,9975.75,0.1,29927.25,15803.52,14123.73
23309,90,2,9892.89,0.05,19785.78,12302.5,7483.28
23310,37,3,6466.39,0.0,19399.17,14004.15,5395.02
23311,83,3,5377.15,0.25,16131.45,16928.67,-797.22
23312,91,1,5205.25,0.1,5205.25,3939.14,1266.11
23313,45,3,5881.37,0.2,17644.11,12599.97,5044.14
23314,53,1,12888.86,0.1,12888.86,6971.98,5916.88
23315,45,1,7146.32,0.0,7146.32,4199.99,2946.33
23316,34,3,6618.5,0.1,19855.5,11554.32,8301.18
23317,31,1,8129.68,0.0,8129.68,5288.92,2840.76
23318,21,3,4566.3,0.05,13698.9,7384.92,6313.98
23319,47,1,7239.69,0.2,7239.69,4496.11,2743.58
23320,96,2,6280.98,0.1,12561.96,9278.46,3283.5
23321,4,3,7465.27,0.05,22395.81,15390.75,7005.06
23322,15,1,4808.75,0.0,4808.75,3189.72,1619.03
23323,68,1,3091.69,0.05,3091.69,2577.34,514.35
23324,75,2,1866.24,0.15,3732.48,2181.22,1551.26
23325,71,1,6960.85,0.2,6960.85,4296.17,2664.68
23326,26,2,5716.84,0.15,11433.68,9665.88,1767.8
23327,82,2,4142.57,0.1,8285.14,5405.12,2880.02
23328,1,1,12155.82,0.0,12155.82,6694.03,5461.79
23329,65,1,1632.35,0.2,1632.35,1038.04,594.31
23330,98,2,2497.06,0.15,4994.12,3496.72,1497.4
23331,18,3,9442.56,0.15,28327.68,16195.65,12132.03
23332,99,2,9067.09,0.1,18134.18,12149.5,5984.68
23333,86,1,2215.79,0.05,2215.79,1706.69,509.1
23334,29,3,8427.27,0.1,25281.81,13195.32,12086.49
23335,38,3,7517.62,0.2,22552.86,17778.75,4774.11
23336,26,1,5559.52,0.1,5559.52,4832.94,726.58
23337,64,1,6045.57,0.2,6045.57,3533.46,2512.11
23338,80,1,9421.65,0.2,9421.65,6339.64,3082.01
23339,22,1,2223.4,0.1,2223.4,1242.95,980.45
23340,69,1,9185.84,0.0,9185.84,5643.33,3542.51
23341,41,2,9904.06,0.05,19808.12,12482.62,7325.5
23342,22,3,1346.74,0.2,4040.22,3728.85,311.37
23343,63,1,5988.07,0.05,5988.07,4247.82,1740.25
23344,46,1,6672.74,0.2,6672.74,5605.42,1067.32
23345,66,1,1855.05,0.0,1855.05,1320.87,534.18
23346,65,1,1307.48,0.1,1307.48,1038.04,269.44
23347,31,2,8738.97,0.15,17477.94,10577.84,6900.1
23348,33,2,815.82,0.2,1631.64,1231.44,400.2
23349,60,2,7505.44,0.0,15010.88,11136.42,3874.46
23350,12,2,8135.27,0.15,16270.54,10195.78,6074.76
23351,1,1,12235.25,0.05,12235.25,6694.03,5541.22
23352,9,1,8938.3,0.0,8938.3,6755.6,2182.7
23353,60,1,8708.08,0.1,8708.08,5568.21,3139.87
23354,73,1,4607.81,0.05,4607.81,2453.1,2154.71
23355,91,2,5227.64,0.2,10455.28,7878.28,2577.0
23356,78,2,3479.4,0.1,6958.8,4374.14,2584.66
23357,54,3,1278.36,0.15,3835.08,2339.64,1495.44
23358,71,3,6785.73,0.15,20357.19,12888.51,7468.68
23359,44,1,4864.48,0.25,4864.48,4474.99,389.49
23360,87,2,8369.26,0.2,16738.52,9872.34,6866.18
23361,48,2,4696.49,0.2,9392.98,8273.9,1119.08
23362,89,2,515.05,0.1,1030.1,773.98,256.12
23363,9,2,10417.95,0.1,20835.9,13511.2,7324.7
23364,40,3,6153.8,0.15,18461.4,12454.95,6006.45
23365,43,1,2599.5,0.0,2599.5,2067.42,532.08
23366,39,1,1264.16,0.0,1264.16,689.88,574.28
23367,83,1,9926.52,0.05,9926.52,5642.89,4283.63
23368,40,1,5956.81,0.0,5956.81,4151.65,1805.16
23369,95,3,602.04,0.25,1806.12,1457.7,348.42
23370,40,1,7260.46,0.1,7260.46,4151.65,3108.81
23371,18,1,10698.02,0.0,10698.02,5398.55,5299.47
23372,96,3,5630.73,0.25,16892.19,13917.69,2974.5
23373,70,1,2474.94,0.2,2474.94,1531.33,943.61
23374,52,3,1366.69,0.2,4100.07,3921.66,178.41
23375,51,2,7964.38,0.05,15928.76,8479.7,7449.06
23376,41,2,11077.83,0.1,22155.66,12482.62,9673.04
23377,95,1,955.48,0.0,955.48,485.9,469.58
23378,87,2,9033.18,0.1,18066.36,9872.34,8194.02
23379,46,2,7560.99,0.15,15121.98,11210.84,3911.14
23380,72,1,4737.94,0.0,4737.94,3659.48,1078.46
23381,22,3,2082.73,0.2,6248.19,3728.85,2519.34
23382,41,1,9047.98,0.25,9047.98,6241.31,2806.67
23383,5,2,6035.6,0.05,12071.2,6244.14,5827.06
23384,33,3,757.67,0.1,2273.01,1847.16,425.85
23385,76,2,9928.4,0.2,19856.8,12062.32,7794.48
23386,37,2,6380.59,0.15,12761.18,9336.1,3425.08
23387,72,1,5027.9,0.15,5027.9,3659.48,1368.42
23388,99,1,7643.63,0.25,7643.63,6074.75,1568.88
23389,93,2,8439.08,0.2,16878.16,9995.62,6882.54
23390,36,2,1957.99,0.25,3915.98,4047.64,-131.66
23391,7,2,5218.24,0.2,10436.48,7249.82,3186.66
23392,91,1,3959.25,0.2,3959.25,3939.14,20.11
23393,99,2,11732.16,0.05,23464.32,12149.5,11314.82
23394,94,1,4486.13,0.2,4486.13,3597.6,888.53
23395,19,1,3029.38,0.25,3029.38,2368.84,660.54
23396,8,2,10312.48,0.05,20624.96,11640.98,8983.98
23397,57,2,1693.65,0.0,3387.3,1865.74,1521.56
23398,64,1,5158.95,0.15,5158.95,3533.46,1625.49
23399,57,1,1313.63,0.1,1313.63,932.87,380.76
23400,5,2,4305.08,0.0,8610.16,6244.14,2366.02
23401,5,1,5245.86,0.1,5245.86,3122.07,2123.79
23402,38,1,10198.95,0.05,10198.95,5926.25,4272.7
23403,63,3,7704.84,0.0,23114.52,12743.46,10371.06
23404,24,1,4839.11,0.1,4839.11,4227.86,611.25
23405,34,1,5008.6,0.1,5008.6,3851.44,1157.16
23406,60,2,6348.98,0.25,12697.96,11136.42,1561.54
23407,84,3,521.07,0.05,1563.21,774.03,789.18
23408,53,1,8432.29,0.2,8432.29,6971.98,1460.31
23409,54,1,1129.25,0.2,1129.25,779.88,349.37
23410,26,2,5780.09,0.15,11560.18,9665.88,1894.3
23411,8,1,6991.43,0.25,6991.43,5820.49,1170.94
23412,70,3,1677.74,0.2,5033.22,4593.99,439.23
23413,57,2,1257.1,0.15,2514.2,1865.74,648.46
23414,19,1,3328.15,0.0,3328.15,2368.84,959.31
23415,97,2,7174.85,0.2,14349.7,13588.68,761.02
23416,47,2,4636.99,0.25,9273.98,8992.22,281.76
23417,82,2,4157.5,0.0,8315.0,5405.12,2909.88
23418,30,1,4137.89,0.0,4137.89,2729.81,1408.08
23419,75,1,2010.47,0.1,2010.47,1090.61,919.86
23420,22,1,2546.15,0.0,2546.15,1242.95,1303.2
23421,91,1,5903.49,0.15,5903.49,3939.14,1964.35
23422,77,1,8843.5,0.0,8843.5,5267.84,3575.66
23423,71,1,4440.69,0.25,4440.69,4296.17,144.52
23424,38,1,11792.82,0.0,11792.82,5926.25,5866.57
23425,17,2,5366.11,0.15,10732.22,5930.76,4801.46
23426,64,1,5238.26,0.0,5238.26,3533.46,1704.8
23427,38,1,8255.62,0.0,8255.62,5926.25,2329.37
23428,67,2,10881.87,0.0,21763.74,11339.1,10424.64
23429,10,1,7137.16,0.15,7137.16,4335.65,2801.51
23430,26,2,7131.61,0.2,14263.22,9665.88,4597.34
23431,50,2,1411.11,0.0,2822.22,1556.36,1265.86
23432,55,1,1129.83,0.0,1129.83,761.09,368.74
23433,26,1,9145.3,0.1,9145.3,4832.94,4312.36
23434,49,1,6581.25,0.0,6581.25,3300.0,3281.25
23435,72,2,5008.42,0.25,10016.84,7318.96,2697.88
23436,2,2,9869.44,0.05,19738.88,10889.9,8848.98
23437,8,1,11490.16,0.0,11490.16,5820.49,5669.67
23438,52,2,2420.86,0.1,4841.72,2614.44,2227.28
23439,8,2,7743.87,0.1,15487.74,11640.98,3846.76
23440,7,2,4989.26,0.15,9978.52,7249.82,2728.7
23441,96,3,9142.22,0.05,27426.66,13917.69,13508.97
23442,20,2,6058.64,0.1,12117.28,9045.94,3071.34
23443,86,1,2354.54,0.2,2354.54,1706.69,647.85
23444,42,1,1705.59,0.15,1705.59,1103.33,602.26
23445,36,1,3348.76,0.0,3348.76,2023.82,1324.94
23446,63,1,7238.8,0.0,7238.8,4247.82,2990.98
23447,1,2,7978.75,0.1,15957.5,13388.06,2569.44
23448,31,2,7887.11,0.0,15774.22,10577.84,5196.38
23449,29,1,6343.02,0.1,6343.02,4398.44,1944.58
23450,1,1,9572.4,0.15,9572.4,6694.03,2878.37
23451,26,1,8864.26,0.0,8864.26,4832.94,4031.32
23452,35,3,8910.56,0.05,26731.68,15821.91,10909.77
23453,75,2,1041.78,0.25,2083.56,2181.22,-97.66
23454,41,2,9762.09,0.15,19524.18,12482.62,7041.56
23455,48,2,5667.52,0.25,11335.04,8273.9,3061.14
23456,21,1,3212.24,0.0,3212.24,2461.64,750.6
23457,57,3,1440.16,0.15,4320.48,2798.61,1521.87
23458,91,1,7190.72,0.1,7190.72,3939.14,3251.58
23459,90,3,10051.69,0.2,30155.07,18453.75,11701.32
23460,94,1,6438.79,0.0,6438.79,3597.6,2841.19
23461,42,1,1382.38,0.25,1382.38,1103.33,279.05
23462,86,1,3316.08,0.0,3316.08,1706.69,1609.39
23463,1,3,10715.08,0.05,32145.24,20082.09,12063.15
23464,46,1,5539.21,0.25,5539.21,5605.42,-66.21
23465,96,1,7872.68,0.1,7872.68,4639.23,3233.45
23466,59,3,10359.1,0.0,31077.3,19531.86,11545.44
23467,54,2,1478.45,0.0,2956.9,1559.76,1397.14
23468,99,2,10031.04,0.2,20062.08,12149.5,7912.58
23469,12,1,8352.48,0.15,8352.48,5097.89,3254.59
23470,79,2,8052.48,0.1,16104.96,8332.04,7772.92
23471,84,2,296.78,0.15,593.56,516.02,77.54
23472,65,1,2005.34,0.0,2005.34,1038.04,967.3
23473,20,2,7491.7,0.0,14983.4,9045.94,5937.46
23474,99,3,10999.49,0.05,32998.47,18224.25,14774.22
23475,71,1,4994.58,0.1,4994.58,4296.17,698.41
23476,66,2,1531.81,0.25,3063.62,2641.74,421.88
23477,34,2,5109.59,0.15,10219.18,7702.88,2516.3
23478,4,2,10063.29,0.05,20126.58,10260.5,9866.08
23479,94,2,6575.19,0.05,13150.38,7195.2,5955.18
23480,83,2,8121.08,0.2,16242.16,11285.78,4956.38
23481,58,2,3321.46,0.15,6642.92,5968.52,674.4
23482,37,1,6515.87,0.05,6515.87,4668.05,1847.82
23483,29,3,8100.18,0.05,24300.54,13195.32,11105.22
23484,35,1,8270.42,0.05,8270.42,5273.97,2996.45
23485,37,3,6665.86,0.1,19997.58,14004.15,5993.43
23486,44,1,7927.32,0.15,7927.32,4474.99,3452.33
23487,47,1,5531.6,0.2,5531.6,4496.11,1035.49
23488,3,1,7103.54,0.1,7103.54,4653.21,2450.33
23489,90,2,9359.23,0.15,18718.46,12302.5,6415.96
23490,36,2,2181.92,0.2,4363.84,4047.64,316.2
23491,44,3,5457.97,0.05,16373.91,13424.97,2948.94
23492,95,1,560.72,0.15,560.72,485.9,74.82
23493,59,2,11567.39,0.0,23134.78,13021.24,10113.54
23494,33,1,1305.17,0.0,1305.17,615.72,689.45
23495,19,1,4210.84,0.1,4210.84,2368.84,1842.0
23496,36,1,3481.11,0.1,3481.11,2023.82,1457.29
23497,20,2,7796.02,0.05,15592.04,9045.94,6546.1
23498,62,2,2090.22,0.25,4180.44,3888.9,291.54
23499,13,1,7914.12,0.15,7914.12,4955.21,2958.91
23500,5,1,4661.74,0.1,4661.74,3122.07,1539.67
23501,19,1,2808.64,0.15,2808.64,2368.84,439.8
23502,52,2,2388.63,0.1,4777.26,2614.44,2162.82
23503,35,2,8470.92,0.0,16941.84,10547.94,6393.9
23504,87,3,7460.97,0.1,22382.91,14808.51,7574.4
23505,32,1,4381.77,0.25,4381.77,4165.58,216.19
23506,18,2,6509.81,0.05,13019.62,10797.1,2222.52
23507,75,1,1776.42,0.1,1776.42,1090.61,685.81
23508,69,1,8826.71,0.1,8826.71,5643.33,3183.38
23509,64,2,5055.42,0.1,10110.84,7066.92,3043.92
23510,50,2,858.79,0.25,1717.58,1556.36,161.22
23511,27,1,6647.67,0.25,6647.67,5766.05,881.62
23512,73,1,3890.53,0.25,3890.53,2453.1,1437.43
23513,26,1,5834.38,0.05,5834.38,4832.94,1001.44
23514,49,1,5508.01,0.1,5508.01,3300.0,2208.01
23515,29,3,4895.46,0.15,14686.38,13195.32,1491.06
23516,47,1,8371.44,0.0,8371.44,4496.11,3875.33
23517,39,3,1082.02,0.15,3246.06,2069.64,1176.42
23518,7,3,5643.34,0.1,16930.02,10874.73,6055.29
23519,53,1,12409.23,0.05,12409.23,6971.98,5437.25
23520,58,1,4505.61,0.05,4505.61,2984.26,1521.35
23521,69,2,9106.8,0.1,18213.6,11286.66,6926.94
23522,67,1,9909.25,0.15,9909.25,5669.55,4239.7
23523,58,2,5323.04,0.1,10646.08,5968.52,4677.56
23524,62,1,3294.3,0.2,3294.3,1944.45,1349.85
23525,32,1,6274.39,0.15,6274.39,4165.58,2108.81
23526,25,1,6725.34,0.15,6725.34,5821.84,903.5
23527,51,1,6250.96,0.25,6250.96,4239.85,2011.11
23528,19,2,4240.05,0.05,8480.1,4737.68,3742.42
23529,88,2,5364.63,0.0,10729.26,6411.66,4317.6
23530,90,2,8160.14,0.15,16320.28,12302.5,4017.78
23531,58,1,4755.7,0.0,4755.7,2984.26,1771.44
23532,75,3,1707.62,0.2,5122.86,3271.83,1851.03
23533,11,1,3381.48,0.05,3381.48,2790.43,591.05
23534,38,3,10034.5,0.15,30103.5,17778.75,12324.75
23535,52,2,2719.47,0.0,5438.94,2614.44,2824.5
23536,12,3,7522.5,0.1,22567.5,15293.67,7273.83
23537,97,3,11742.22,0.15,35226.66,20383.02,14843.64
23538,98,2,2949.11,0.15,5898.22,3496.72,2401.5
23539,56,1,9065.03,0.2,9065.03,5564.47,3500.56
23540,100,1,6280.64,0.2,6280.64,4441.72,1838.92
23541,14,1,3408.79,0.05,3408.79,1920.38,1488.41
23542,73,1,3258.84,0.05,3258.84,2453.1,805.74
23543,82,3,4961.79,0.1,14885.37,8107.68,6777.69
23544,20,2,7402.95,0.05,14805.9,9045.94,5759.96
23545,29,2,6683.14,0.1,13366.28,8796.88,4569.4
23546,33,2,899.69,0.1,1799.38,1231.44,567.94
23547,38,3,10831.37,0.1,32494.11,17778.75,14715.36
23548,29,3,7630.28,0.0,22890.84,13195.32,9695.52
23549,98,2,2860.09,0.1,5720.18,3496.72,2223.46
23550,13,1,8038.07,0.05,8038.07,4955.21,3082.86
23551,20,2,4746.83,0.25,9493.66,9045.94,447.72
23552,49,1,5652.88,0.2,5652.88,3300.0,2352.88
23553,37,1,5820.7,0.2,5820.7,4668.05,1152.65
23554,81,3,5276.93,0.2,15830.79,9301.68,6529.11
23555,97,1,11297.93,0.0,11297.93,6794.34,4503.59
23556,34,1,4602.53,0.15,4602.53,3851.44,751.09
23557,90,1,10901.24,0.1,10901.24,6151.25,4749.99
23558,66,3,2262.26,0.05,6786.78,3962.61,2824.17
23559,2,3,9344.93,0.05,28034.79,16334.85,11699.94
23560,1,2,9105.79,0.0,18211.58,13388.06,4823.52
23561,78,2,3651.15,0.15,7302.3,4374.14,2928.16
23562,6,1,4460.16,0.0,4460.16,2263.73,2196.43
23563,11,1,5542.71,0.05,5542.71,2790.43,2752.28
23564,74,3,5906.85,0.15,17720.55,13073.7,4646.85
23565,59,2,13364.53,0.0,26729.06,13021.24,13707.82
23566,49,1,6585.88,0.05,6585.88,3300.0,3285.88
23567,71,3,8352.37,0.05,25057.11,12888.51,12168.6
23568,10,1,9061.59,0.0,9061.59,4335.65,4725.94
23569,50,2,767.87,0.25,1535.74,1556.36,-20.62
23570,29,1,6972.94,0.1,6972.94,4398.44,2574.5
23571,100,1,4431.63,0.25,4431.63,4441.72,-10.09
23572,1,3,10694.9,0.2,32084.7,20082.09,12002.61
23573,51,1,8216.18,0.05,8216.18,4239.85,3976.33
23574,5,1,4158.72,0.1,4158.72,3122.07,1036.65
23575,14,1,2808.64,0.1,2808.64,1920.38,888.26
23576,35,1,7284.06,0.05,7284.06,5273.97,2010.09
23577,4,2,6620.04,0.2,13240.08,10260.5,2979.58
23578,65,1,1536.76,0.0,1536.76,1038.04,498.72
23579,68,3,3389.04,0.0,10167.12,7732.02,2435.1
23580,81,1,4482.32,0.1,4482.32,3100.56,1381.76
23581,42,1,1611.44,0.1,1611.44,1103.33,508.11
23582,58,1,5304.55,0.0,5304.55,2984.26,2320.29
23583,68,2,3355.25,0.15,6710.5,5154.68,1555.82
23584,84,1,402.54,0.2,402.54,258.01,144.53
23585,65,2,2062.64,0.05,4125.28,2076.08,2049.2
23586,12,2,6062.81,0.1,12125.62,10195.78,1929.84
